# κ ΔE g
3.942876599068743178e-04 7.320758694422676571e-01 1.142446014004040418e-03
9.065790842094943042e-03 5.165934339497454397e-01 8.106295687770393929e-03
3.672465525584009231e-03 7.545753446328347103e-01 6.374679439453024600e-03
1.045563284474314769e-03 5.318787706855273578e-01 7.300426275686496685e-03
9.445868812085062016e-03 1.242342786256269704e+00 1.458491484576340119e-03
1.955478380995160411e-03 1.333462367309935281e+00 8.390028631211653154e-03
9.974252797460690656e-03 9.921161710550805424e-01 2.088249571053635290e-03
9.071565204947085528e-03 1.434106524616704625e+00 7.631009033316676904e-03
3.895318383868048937e-03 1.383524166171792302e+00 6.157775220016087694e-03
4.546327546503149339e-03 1.151728512292474971e+00 5.005762794258313171e-03
7.645230364140654516e-03 7.843789017637805561e-01 6.116736515048247329e-03
7.044135576334309250e-03 1.075092539522679136e+00 1.714677512707951136e-03
2.937952390899563337e-03 6.813956706815350595e-01 8.383679574192099901e-03
9.947454158663614904e-03 6.536589531598250291e-01 8.859399125925442389e-03
7.829648283954977403e-03 1.398162588558495179e+00 4.100736090374539240e-03
1.338707122849558829e-03 8.747222412487156706e-01 7.765432004637851798e-03
1.708570835131824339e-03 1.228410550336076046e+00 1.334190696976905949e-03
5.302603020339783160e-03 1.170284184316681575e+00 6.492206998207680074e-04
3.776758803208615355e-03 8.382708974781345468e-01 9.001126523672155905e-03
1.426051151572109259e-03 1.034116262786088924e+00 2.427462406084864976e-03
6.313474698159102921e-03 1.290647537451683924e+00 2.443487022850993496e-03
4.569619536235242432e-03 1.184313531976226574e+00 1.406636684249347458e-03
3.083257109079325705e-03 9.990995237597840584e-01 2.839493216545631478e-04
6.612621058070500615e-03 5.691440686982980335e-01 6.349486475584264350e-03
3.451928865045558129e-03 1.033309231081666280e+00 5.137102633146947359e-03
3.069313688071119341e-03 1.259964549148138380e+00 8.078826241740858990e-03
8.269918264783425454e-03 9.368383930763515277e-01 5.442686843626226567e-03
5.107434451476115279e-03 1.337868648955128581e+00 2.197617452424960359e-04
8.016838013748741817e-03 1.471665180063031819e+00 1.532123565525440097e-03
2.234663313526652137e-03 7.745531680651831508e-01 9.438428844410583565e-03
5.028697809328752828e-03 1.260476767181662794e+00 2.077771718186919182e-03
3.386093624386455041e-03 1.128425687175309111e+00 6.947562346485888600e-03
7.562132869601595649e-04 7.237038544170819598e-01 5.577679583936613790e-03
5.969738705019651641e-03 1.003985480707656919e+00 5.265603393883607798e-03
2.076086729300018804e-03 1.067703338854340878e+00 7.656479355844470966e-03
5.865444347993332974e-03 1.038249514280617625e+00 8.766579815470309373e-03
4.281500644000505308e-04 9.543610067867603908e-01 7.435544602402586675e-03
5.454304321046458612e-03 1.152638932151441420e+00 6.682294486987464324e-03
7.227003450331839383e-04 1.418135170345563356e+00 5.903972554636733629e-03
9.901061149635575695e-03 6.473062612566308216e-01 9.524214594989539873e-03
7.832390215682270493e-03 6.477389438508257546e-01 9.589229379072276502e-03
7.851627651550877399e-03 1.196603033945498940e+00 4.487164902886309203e-03
7.247385931504320145e-03 1.456168680525787185e+00 6.077630196394767301e-03
4.689075128045182652e-04 1.452877767970376155e+00 5.824419374957796533e-03
6.677914935888929794e-03 1.179908931369791691e+00 7.355359071392553660e-04
3.300904638095094028e-03 1.289851646718798150e+00 9.570173906932877284e-03
6.870533356103676777e-03 8.678944366862720861e-01 7.757982078450852657e-03
5.206772460561019146e-03 6.694691346922494457e-01 3.745830816054264000e-03
6.124947166107855279e-03 1.248235518286448187e+00 6.119617512804718766e-03
2.896032053848212988e-03 1.252529866872038156e+00 3.334366560837888349e-03
9.150507812811152150e-03 9.291502283893801062e-01 8.168985990273687839e-03
9.835345688618336510e-03 7.216908456388302362e-01 4.471951029006300017e-03
2.278961491727089089e-03 1.110039464167152268e+00 3.381505244971437594e-03
5.215830081020735552e-03 8.727094293475967657e-01 9.909995426674741981e-03
2.641505801129697892e-03 1.389924009422294660e+00 7.928067970517973725e-03
4.010023676035199755e-03 1.224089304848536397e+00 6.384688856235580176e-03
5.662528293329871683e-03 6.520838833472635265e-01 1.745245844042075684e-03
8.315215798733670283e-03 1.071844279803144007e+00 2.894970694961740572e-04
2.114948124961526545e-03 9.833088487248614618e-01 5.911839897789798563e-03
7.961173152031301384e-04 6.350392111284129948e-01 9.102726094128939238e-03
6.196202845775079793e-03 1.324131663142129600e+00 9.244323696950643501e-03
4.749282735744572541e-03 7.154595506142383821e-01 1.054366413852532262e-03
2.220599314487225941e-03 6.612549160202669807e-01 1.899000080943423485e-03
9.623816454480843899e-03 8.417412999206820290e-01 4.529941138928588254e-03
1.431813985022485766e-03 1.066997512049593810e+00 8.313627864609809612e-03
6.585205595975381250e-03 1.071534154079615497e+00 8.735988177256102244e-03
5.568769848179319637e-03 1.123686276832235764e+00 6.652666110059980015e-03
4.709082563819647071e-03 7.552509704557771597e-01 2.256393629472332207e-04
8.578211449075700754e-03 1.199647296433664856e+00 2.252149402250106652e-03
3.609183504530235481e-03 6.729622340117622503e-01 5.339159499265000441e-03
1.759649950897571686e-03 1.141841572954396922e+00 2.565224938128577489e-03
1.529336276941286373e-03 1.177376859129318110e+00 4.471361617372424969e-03
1.356257903300683854e-03 6.517476663054255770e-01 9.861641255702029846e-03
9.834543345871320577e-03 9.679192217758144645e-01 3.611733657053437917e-03
3.101753836333266483e-04 1.257687172363156414e+00 7.235191904623032057e-03
9.387988718283300782e-03 5.574840687191068289e-01 2.978729730553234499e-03
5.349274344414195297e-03 9.774820992283836940e-01 5.143036728421271353e-03
5.939116917592345566e-04 7.082046958848556839e-01 1.217470885115763029e-03
6.769736585580740304e-03 1.365796905033229702e+00 3.906363619857302141e-03
1.625507895830062034e-04 1.118223848333840031e+00 2.425685739479883484e-03
3.047826301456323019e-03 1.176538775333111797e+00 7.384837734532443548e-03
6.819573708071009592e-03 5.838345457181630671e-01 7.486507949606033448e-03
5.946512962578532659e-03 1.312854145890940849e+00 6.155273972833221266e-03
2.754618182202640472e-03 1.108474265643334178e+00 6.278129640646384381e-03
3.958414300782117472e-03 1.400703446586551326e+00 1.587408438910893746e-03
3.564402241980558356e-03 1.048069957119595053e+00 8.618199016589670608e-03
4.122036283007993705e-03 1.157357704567778089e+00 6.118449345341450511e-03
4.657945050530883438e-03 1.308887927099571691e+00 5.434304178881363759e-03
3.550547259449937914e-03 1.087897708449371725e+00 5.148247753132140746e-03
5.189888442104459952e-03 9.420860607629121253e-01 6.258178769399692053e-03
8.921812644529961839e-03 1.029906865780255476e+00 6.825400521877143627e-03
9.988288343858649568e-03 1.220274629624046092e+00 4.911622540123014059e-03
2.880889189616832628e-04 1.182637769996531807e+00 5.157509330643247382e-03
7.891411668560671319e-03 8.251407668436604448e-01 3.443866982597619877e-03
8.540392865877832057e-03 6.211296792055184257e-01 1.870765408267819870e-03
5.549211715131219507e-04 1.467350534382710681e+00 9.802888407637974644e-03
7.593694356546529939e-03 1.089324869997207790e+00 8.957650499885604425e-03
3.303941279192119853e-03 1.065383359471609559e+00 4.226763705897824703e-04
4.706512058911212215e-03 1.425960546275151231e+00 8.487159406342120087e-04
2.144431799971134936e-03 8.960337512861350495e-01 9.149139544766066168e-03
2.785560807401167051e-03 7.572553446511004482e-01 3.734312863426015629e-04
1.922579098226016728e-03 6.749628007685577469e-01 1.734535243101306169e-03
3.374175709811927642e-03 1.306505188739298884e+00 6.707074309763482595e-03
2.369160808482997926e-03 1.108974868044228845e+00 7.759012795031497477e-04
6.032413231918714626e-03 7.020853583538761988e-01 1.424910335273767018e-03
4.040813129735094066e-03 1.453164242372397386e+00 6.155112883202966401e-03
6.558467515465390973e-03 9.445688441524096035e-01 5.670333036742892206e-03
9.853087448782046204e-03 1.456762338836460557e+00 9.594737768847590512e-03
9.882645611071001757e-03 5.347081503478212650e-01 7.893597288781436724e-03
3.576351602037211933e-03 1.036121250095783708e+00 7.503694379129710254e-03
3.267578216476282361e-03 8.366071881606538252e-01 5.995607904825296522e-04
3.184683589475407074e-03 1.391602438259382346e+00 9.951272986022479533e-03
3.434162324567412161e-03 9.525210657110412260e-01 2.626690314250462125e-03
3.296130939475176019e-03 8.285018013872489373e-01 5.299099238132357406e-03
4.192279147280351254e-03 7.755556709467428256e-01 5.877929892086028799e-03
6.238904582533641094e-03 1.350613386261058757e+00 3.823056882510302273e-03
5.153743276515421363e-03 8.816258585385551294e-01 4.001406834512503258e-03
2.129972515813983915e-03 8.471031316243801124e-01 8.732241112333902558e-03
5.092060418390624912e-03 1.043540314783865552e+00 1.024495858260062706e-04
2.931030035415488951e-03 1.060373401680220873e+00 6.137326208444942102e-03
1.509488310300589279e-03 1.341728352357372200e+00 4.914257654118893599e-03
2.586322510556655820e-03 7.453178754779208326e-01 3.048928171795017676e-04
6.453849234806938867e-03 7.993078664234584130e-01 6.428589562649685701e-03
6.977804807619945524e-03 1.497294005687182405e+00 5.414088020455690153e-03
2.675325196189882147e-03 1.015606537941169618e+00 3.779963642966832887e-03
2.207903387991131620e-03 9.357704305728913319e-01 2.497603894883618312e-03
7.690050007982163899e-03 5.073116012515875850e-01 8.645850316100897257e-03
4.476992538236763269e-03 8.472161501550077300e-01 3.703746353410070687e-03
9.084432069880903071e-03 1.050747939334596204e+00 3.218179047469281375e-03
4.328069238737903071e-03 1.330170739181210093e+00 8.903335595844571668e-03
3.474285481245023566e-03 1.102603714316842565e+00 7.973538417966562902e-03
5.822011257469193735e-03 9.911073398074217167e-01 2.074984795813269219e-03
3.425666794873504645e-03 8.409457233624380024e-01 8.593410389078898551e-03
3.232571083952510797e-03 6.872315212848233434e-01 6.628643877384596435e-03
8.044366248141020595e-03 9.096206972105610467e-01 1.792383935430197969e-03
4.324964731795831224e-04 1.006673139119429017e+00 8.316520030696102767e-03
2.278486118138380295e-03 6.531192164004642198e-01 3.391663937905862840e-03
3.930550143426957480e-03 7.731948705404056987e-01 3.109241934962890096e-03
6.497699031161247203e-03 7.652603477709952751e-01 8.612706628327845837e-03
9.331747890003117690e-03 1.095974236883909825e+00 1.407692741661133217e-03
7.190337319132245573e-03 7.430272924613994245e-01 1.204774860386481064e-03
8.713896173563630537e-04 1.181382548688059586e+00 3.154607700448026648e-03
4.362999757178714910e-03 1.089761573850405618e+00 7.885195850867157338e-03
7.304446268989822633e-03 9.217909923510603232e-01 7.909963903574476415e-03
5.749840279971056740e-03 6.317320418189801279e-01 7.206197968636829723e-03
9.259689986638312484e-03 9.755496278736507376e-01 7.010773543903084555e-03
9.758069747535973518e-03 1.426127156358317105e+00 8.416386679878448338e-03
4.677244212413471033e-03 1.460881064241527527e+00 9.566880171239850253e-03
4.591468748806196327e-03 1.137412431282261993e+00 1.102209125009403915e-03
4.339986192001684187e-03 1.138776032009634731e+00 5.498848569147400623e-04
7.746619243530803757e-03 1.059106819222277451e+00 5.932987336452936501e-03
1.085508188495903784e-03 6.925704288634770833e-01 8.186188211789463196e-03
4.563054209055434404e-04 6.403924439012399494e-01 6.152778228289586260e-03
7.039476578914832978e-03 7.871778946384133668e-01 1.483023347502904253e-03
2.755668193594857339e-03 5.107689119634174491e-01 5.625229146930798944e-03
9.475564213730214638e-03 5.035180710211458743e-01 8.433889835762491301e-04
1.735993811792129523e-04 1.251669743084687703e+00 9.230228043870756030e-03
4.827688814219650154e-03 5.512343302650013488e-01 4.033299671180943895e-03
8.203355840944464086e-03 1.369642711751925646e+00 3.254959631109619837e-03
4.430119256536750767e-03 1.315350045287459135e+00 8.753046409154066967e-03
9.820939881720319037e-03 1.427711222708827110e+00 7.729817755272739253e-03
7.632679420216937488e-03 5.404978940090700013e-01 7.133894842751651449e-03
3.680778707948477620e-03 8.809091973982293711e-01 7.558603914186011290e-03
4.624537828622469864e-03 1.190462955278578150e+00 5.853872985009419064e-03
7.375274216235827227e-03 7.518301511173446361e-01 8.324114390451194459e-03
5.554702651747274109e-03 8.090132883187158841e-01 5.632164665834628152e-03
8.661357511586873295e-03 1.165968690123266205e+00 9.823266030404034094e-03
3.941442505229633166e-03 5.487010868660326945e-01 2.420790037752089136e-03
5.061701855212757430e-03 5.505953203313053157e-01 4.276861623425053625e-03
4.917964498735570567e-03 1.277100205754666096e+00 9.115394322897044793e-03
5.588375063295540927e-04 1.210016639080470968e+00 3.608608849506294864e-03
8.138563640841988550e-03 1.479454516113937412e+00 2.925447785520154855e-03
9.982521319466787502e-03 8.406815525113863208e-01 1.508676848015645363e-03
1.243400862143871242e-03 5.927789458049033122e-01 2.608118585383450896e-03
5.879563760102737673e-03 6.835109415754531126e-01 5.587306342996538507e-03
3.102322114620890709e-03 1.410304284940480990e+00 1.784155206130308945e-03
1.877974725729381457e-03 6.022297377522142225e-01 8.974618650307010460e-04
1.450052342347889905e-03 1.178858286927045418e+00 6.324590818827179398e-03
9.664245708580973537e-03 1.160513955969689093e+00 7.461946380413250063e-03
6.240178072323002492e-04 1.021172544047359576e+00 8.679058205021411218e-03
9.842763689245408176e-03 1.382138472404360385e+00 8.798703771310839583e-03
7.749945087149685309e-03 8.439021427485291493e-01 9.050806408951377752e-03
9.714553101968736309e-03 1.282255073352250641e+00 2.007965130780798094e-03
3.460011628400257860e-03 6.774690593528723825e-01 4.890440233166135943e-03
8.029784513209344693e-03 6.355167035524984520e-01 9.976946584459932266e-03
2.331783376907011276e-03 1.389198953894960731e+00 5.961407846063841547e-03
3.064131373927574445e-04 6.539378421349435477e-01 5.895786174463151473e-03
3.526067349028097573e-03 9.616878440939899964e-01 7.498042131891494155e-03
9.499281238784171300e-03 5.568738801018273676e-01 7.641214762243011237e-03
2.375865234241125203e-03 7.071415804521642423e-01 6.088767778524655470e-03
1.835224264395020517e-03 5.594374842698875971e-01 8.291911159352642960e-03
6.888759022499764580e-03 9.866922343670991857e-01 1.261688452467918994e-03
2.112143087116185279e-03 9.617103274121299172e-01 1.749885490639492211e-03
9.801332238189942869e-03 6.147450287204269115e-01 2.707324994767835915e-03
4.281194300351440218e-03 1.359027446835700870e+00 3.737055099179552135e-03
7.699435767989360607e-03 8.682113968738317533e-01 6.023789514993045484e-03
4.132185840310795798e-03 1.455177328135310422e+00 5.796126272583778001e-03
2.178453710672670677e-04 8.475846794078299995e-01 4.010985248851958035e-03
4.824142518825386312e-03 8.264804321876024762e-01 8.831184971090307728e-03
7.918849343024992465e-03 5.820042459114093125e-01 7.994577561778661023e-03
5.124787465458799547e-03 1.119440392247291971e+00 9.446600790515090329e-03
3.276385750808089026e-03 6.781296147734475754e-01 1.679730094551770865e-03
4.043314481837593372e-03 1.166616816287746161e+00 5.765391486866338830e-03
4.708667074772154328e-03 1.228777596775693315e+00 4.571698858164080503e-03
4.884625663848222131e-03 9.493757230321258067e-01 8.186664089064115205e-03
