# ΔE ℽ g
1.167837206183898857e+00 3.904930010735452057e-03 2.253177890831357336e-03
8.947610524634658224e-01 5.237839090855177758e-03 7.001850103492824988e-03
6.298199700485842545e-01 4.465157835249530653e-04 7.797178174304283775e-03
1.187240065618844209e+00 9.719301871550390520e-03 9.858745610211550048e-03
1.443915721494866355e+00 2.662416048557325176e-03 5.448973804497587656e-03
1.119058739023355953e+00 2.089229013569619559e-03 7.019074434287020554e-03
1.218698357852033842e+00 2.394345758458420615e-03 4.270547900410755909e-03
7.925373627594219927e-01 8.998089625108344342e-03 7.348623805533283614e-03
6.334692602437613784e-01 8.495583725367943789e-03 7.876114378195346599e-03
1.261862301842422873e+00 2.396574891536492908e-03 1.011645414967789983e-03
6.666342712169941453e-01 2.727592041008328281e-03 5.743555926498057108e-03
5.173466572784635176e-01 6.564657710171033743e-03 8.642443627585334048e-03
1.289754050238124172e+00 1.053940989553923567e-03 9.062561185395110949e-03
7.542277351323533052e-01 7.238420791945793416e-03 9.782714718522402680e-03
8.031571954908942601e-01 7.883087618285052056e-03 1.411176571423677570e-03
8.968452349969306958e-01 6.129722799916543369e-03 7.235856692680750143e-03
9.455279071339089958e-01 8.234504572096490102e-03 3.990021101937036782e-03
1.349569784299722963e+00 1.029988302949765445e-03 8.470593914510752718e-04
1.478165613556799096e+00 2.504058420607391776e-03 7.728359833400513280e-03
1.453739434236080985e+00 7.478428143391720011e-03 9.376226942759332281e-04
1.370819409238654973e+00 2.541661708011678112e-03 1.618420004995038426e-03
1.259018835966929206e+00 5.131730411834889254e-03 1.834838397192239479e-03
1.079142929577610044e+00 4.139305936081135590e-03 7.482572271327311147e-03
1.125335457728495747e+00 1.488985075361838801e-04 8.658144472783325940e-03
1.164042364521172157e+00 2.353513340093680867e-03 8.576003999380830273e-03
1.344555164429488414e+00 8.870567127927128301e-03 2.488367995786298047e-03
1.337877125007208345e+00 1.151896682710993550e-03 3.253639003311828252e-03
5.887137399708142205e-01 8.120022960058259631e-03 5.721032977637359983e-03
1.238664029794196431e+00 7.540881467582990702e-03 2.535273485857043613e-03
1.454881978355754946e+00 1.235992897817626661e-03 7.944719198717502132e-04
6.283750617767441815e-01 6.255108964436731540e-03 8.084625585146033855e-03
1.394288140549038157e+00 6.450072886248806384e-03 6.616109756693360974e-03
1.376210794429441719e+00 5.780088360495575298e-03 6.531699117244564937e-03
1.258488115440993926e+00 5.799504740800055444e-03 6.949159759917803922e-03
7.071810008522543267e-01 2.812175066553646366e-04 8.950917951739748284e-04
8.281205741027648504e-01 7.855667042411371495e-03 5.929639963283233131e-03
7.331168769692780751e-01 4.907656953901318002e-03 3.859876740522425430e-03
8.435266335164891549e-01 9.897029525200827169e-03 1.024890329206950418e-03
9.609012532916112459e-01 2.899295867264814735e-03 5.906759700391048251e-03
1.078911987042646015e+00 9.625068797466487022e-04 6.599830226593012472e-04
1.212231750066123492e+00 8.896795591732049521e-03 4.873760846358893978e-03
1.257427974010707050e+00 7.298905714275676429e-03 4.278214020706203372e-04
1.304296809855429728e+00 6.708114836749433027e-03 7.559562934092236425e-03
1.363218418626208184e+00 3.307164064970772059e-04 8.301439887503314630e-03
1.319351985010893902e+00 9.220893040012454259e-03 8.602575380584582404e-03
1.352506485696491900e+00 8.391162487523003491e-03 5.289403137019756465e-03
1.019928358280549174e+00 9.416805866536653510e-03 4.126465386704750854e-03
1.338197249959973245e+00 8.052827276612189999e-03 5.122290305715101501e-03
1.215904289403587857e+00 1.649273937004143258e-03 4.508396813705354850e-04
6.895987218835842869e-01 7.720814512264357124e-03 4.342695275506657134e-03
9.873866147525199866e-01 6.133835719243925511e-03 5.506812340758439513e-03
9.255146412141501688e-01 2.869510398086356877e-03 8.840684137167313661e-03
1.280323150784835384e+00 8.518694042964484233e-04 6.333509689544386187e-03
8.932202201498744554e-01 1.844699934946939521e-03 2.267940597476512249e-03
6.404191204465136122e-01 3.550009087219566008e-03 9.346799389502356836e-03
8.553429390345727024e-01 9.045666207877941373e-03 2.862543339174457128e-03
5.533355487395182903e-01 7.994487051095401989e-03 3.784929626483113894e-03
6.568688778686740948e-01 9.806882382065880942e-04 1.995823871470909193e-03
7.345194984689585871e-01 3.660911391294110161e-03 2.910303056320182827e-03
7.622617467162379201e-01 9.402214902853074305e-03 9.711711559619850068e-03
1.040386628026303217e+00 3.461424323684998564e-04 1.995103769802288995e-03
1.298751553832065753e+00 1.470754712856271740e-03 5.850781571434867517e-03
1.392107236381891155e+00 3.318504573896477656e-04 8.466700454210496218e-03
1.170673152767939262e+00 3.528022135927595150e-03 5.039015036236695923e-03
1.240507920093006256e+00 9.580642428250574216e-03 3.513532377387864431e-04
1.397254517697909648e+00 4.414857622723171102e-03 1.665307193368843709e-03
6.327699331244670544e-01 1.807138763247106376e-03 9.816057413515214686e-03
1.065710261125123903e+00 3.639672559556706138e-03 7.988313756911877284e-03
5.570126503711112509e-01 8.459398170209376025e-03 6.625072910261891115e-03
1.007437315586519277e+00 6.577518697160344291e-03 7.096282392970823831e-04
6.778136199068806045e-01 4.658049032707190298e-03 9.205762607308147494e-04
1.473694001446131718e+00 2.595790914970311052e-03 3.343477709393720063e-03
5.483203547935062705e-01 6.450348682018300188e-03 8.901494648991085945e-03
1.126077361836191670e+00 9.000688805162958619e-03 8.430367681305924246e-03
9.372461032225143374e-01 5.975022943620427428e-03 1.595017277418707587e-03
1.176997623396204729e+00 5.539222771242367609e-03 4.056178187321402007e-03
1.456783546713257937e+00 4.338856250872357920e-03 1.505980488457205968e-03
5.683549611515373856e-01 6.318138255455490147e-03 3.889691650681415241e-03
1.122865868042576931e+00 1.417786094185668252e-03 1.741974833809534304e-03
1.438896521811044327e+00 7.162270107357337524e-03 8.812136679613774906e-03
8.602736489066037384e-01 2.122922192259543966e-03 3.671626820078549222e-03
1.494482829698478676e+00 9.441432272371144338e-03 4.468401320846937010e-03
1.088478321284817252e+00 4.078307072124517062e-03 7.535441496360849485e-03
5.539532909324448307e-01 5.964657810301539353e-03 4.723968499872211596e-03
8.856070691819305507e-01 8.668455527612360309e-03 1.159102305994189151e-03
8.046737422636646153e-01 6.698447740538421985e-03 2.494021946355200713e-03
1.327602490972106919e+00 2.125467675095476724e-03 5.437746466871809688e-03
1.053095783587011613e+00 7.995243677048989974e-04 3.293891484203772743e-03
1.321500583875152346e+00 2.387088353188161760e-03 4.311551926409969843e-03
1.161080190085919117e+00 1.581702877085606335e-03 7.874969050384990343e-03
1.291010432333276281e+00 2.392176321487699073e-03 2.744299654980137358e-03
1.308960303313959406e+00 3.648211592725355071e-03 3.041454858086864010e-03
1.077489505863584052e+00 3.947860968869277426e-03 5.303529016083086654e-03
5.793623427672998094e-01 8.590783870208548723e-03 3.927705222296605687e-03
5.362789489557522327e-01 2.684638703479340794e-03 8.372713173688565644e-03
6.937945738520362449e-01 9.091766580482893781e-03 6.760084054849830812e-03
7.227328692910914842e-01 7.789088471911349842e-03 8.727146279784237307e-03
8.529199384989554211e-01 8.951913490796263584e-03 1.254332081922455945e-03
1.452943518145887403e+00 6.563201118904815091e-03 8.445616856759232544e-03
9.564847467779340473e-01 7.203105428680901985e-03 5.106311718224777925e-03
8.373390344405792218e-01 8.623374203692791423e-03 8.647362628878387317e-03
1.023769634052501321e+00 9.031619553973749964e-03 3.756748633007244678e-04
1.231963428897286494e+00 4.579565274118502921e-03 6.183652073403744440e-03
6.444776663706702768e-01 3.712738509050727501e-03 5.143666439824013011e-03
1.248708915358817118e+00 9.732158994977728114e-03 9.473687032475230571e-03
9.755690654001391016e-01 9.307969178340020841e-03 7.009524003497569905e-03
1.323911165432675396e+00 8.675184600220509426e-03 9.175795099886313241e-03
1.083962212698298622e+00 3.343356045741750250e-03 8.098812588074100205e-03
6.746866164517165698e-01 9.101225597718393123e-03 4.297767575965935616e-03
1.298986005210131411e+00 8.069639912638612231e-03 9.796466820018445709e-03
8.158567889615473412e-01 7.581415239246488275e-03 8.727518090947851762e-03
9.373082727503658784e-01 5.161709420936404225e-03 1.776863373460955086e-04
5.649402037865410842e-01 5.530464446832652169e-04 4.135722913557069065e-03
8.104168984460533576e-01 1.044910877515384598e-03 2.330457477854655339e-03
8.519027265816272454e-01 9.281465564021438089e-03 4.878621707347688755e-03
9.590680835092668666e-01 5.781093152876975137e-03 4.704217915588216475e-03
5.089067577081338722e-01 6.583515895729814826e-03 1.265266935354010254e-04
1.359926055901890418e+00 6.517247794118270592e-03 1.100333000055834674e-03
1.498176792354227072e+00 1.412849596488993382e-04 1.516153658933826025e-03
1.294609217734020712e+00 7.861239314433094913e-03 7.024213140209129534e-03
9.380110693838028535e-01 3.551941648188503280e-04 2.998615793246096027e-03
7.092463249160608774e-01 7.200334138393330724e-03 9.870815477891207307e-03
1.205119320493680757e+00 1.254528993093899196e-03 6.804637561936174341e-03
6.284430589101560605e-01 8.924520245988760633e-03 4.624709679745309804e-03
5.012209025170543120e-01 2.853004778604322639e-03 9.255279495344232582e-03
1.327395441390373243e+00 8.957723777961916576e-04 5.309430108035761292e-03
1.072261181201437541e+00 8.471370413605556690e-03 1.208233614659678587e-03
1.187287527119069708e+00 8.738246370618979811e-03 5.299532972781765758e-03
1.424172522488510451e+00 7.815446400736360960e-03 5.069914921695013732e-03
6.397670664757098002e-01 9.548097407927251187e-03 4.984748160770578057e-03
7.705059248138151906e-01 3.974897058182295592e-03 6.113251648474107847e-03
1.006041824982913280e+00 1.647018818687062463e-03 9.545607223397797880e-03
8.777287596861635954e-01 1.516595652211868636e-03 9.939674096636093997e-03
8.775019175979288377e-01 1.988052747939855584e-03 7.679870679073942143e-03
1.331401039162496192e+00 6.058298171046595446e-03 4.361414616719364902e-03
9.167793380123524516e-01 9.727770517024187519e-03 1.435352077701173602e-03
1.228351791397155335e+00 9.530701872801922029e-04 8.335473595056578158e-03
6.549458823131732998e-01 7.824692244242177977e-03 4.297128902279041297e-03
9.800853282122162780e-01 5.134454226625253387e-03 4.354898426598211893e-03
9.990819035075367838e-01 2.950439986341221819e-03 3.992045451398765210e-03
5.446305709835789211e-01 2.231897001438449125e-04 1.461425017767592439e-03
9.095745643873678343e-01 6.862118483385340169e-04 2.695013683670378999e-03
1.089486241251860665e+00 8.429033302289184191e-04 8.959646439243258015e-03
8.009878379113768432e-01 3.177080790915798661e-03 1.959031338639251590e-03
1.388673121812397326e+00 3.928790695467590348e-03 4.049524226728574809e-03
7.510187070126187470e-01 7.218293335224030584e-03 8.196478313638072208e-03
7.781678126839417509e-01 7.033027111759584081e-03 2.527202475236700347e-03
6.644316728877388556e-01 1.851079005304029834e-03 4.298277146871405316e-03
1.273022190968768008e+00 3.985592466062524118e-03 6.097766511855662146e-03
1.227759962044561171e+00 8.402291878014578677e-03 4.040707834566700622e-03
1.428210878379955862e+00 8.587410844851468480e-03 8.993115231340371649e-03
5.176781003376369483e-01 7.409027738499451149e-03 8.315127787352253122e-03
1.318123109042836916e+00 5.050397065572654817e-03 4.627496834951456105e-03
1.012258557578584295e+00 5.685461249199761681e-03 5.071304684625528797e-04
1.079603878570144060e+00 3.890132952548472963e-03 3.214897171518448730e-03
1.230557714335599240e+00 4.871146888020534520e-03 8.292436022940226359e-03
1.144943730819118599e+00 1.766811819034692791e-03 9.068198298645167160e-03
6.248091230170121912e-01 6.051949547757937142e-03 3.457269254004298725e-03
1.214507545564213142e+00 4.140322289048561227e-03 9.301482860754241994e-03
9.386684583082651745e-01 2.857388330460812129e-03 8.616131506277747987e-03
7.029701751981217717e-01 5.483102553190011275e-03 3.224831202828544376e-03
8.890138786452589370e-01 7.745602939722275558e-03 5.279626289497056472e-03
1.331146404153344953e+00 9.207290681309822714e-03 5.878475400172596642e-03
5.071537450931408175e-01 5.352332090744811414e-03 5.246931879778558849e-03
7.605372687219764671e-01 8.200164806308420443e-03 2.568083781333796792e-03
5.300426549810830501e-01 3.110998768803240055e-03 5.559251707386604451e-03
1.497773070898134051e+00 9.591543989921636967e-03 1.608635477155765823e-03
1.497999942860224643e+00 3.076603497089282734e-03 2.328013472206586203e-03
8.391797825954417922e-01 4.738346532159205642e-03 6.182663988309302153e-03
9.906528193004915384e-01 6.997403587429002272e-03 3.160212235139047039e-03
7.723191300860650088e-01 5.507825506326955237e-03 2.503442392519912227e-03
6.549964141075387269e-01 3.224199668082947112e-03 9.526762578612813295e-03
1.157175955908635867e+00 1.163370005133281329e-03 4.788153409059832735e-03
6.680832592715787444e-01 8.317980994184381513e-03 9.943045356331829676e-03
9.482586977483853374e-01 3.673710345075941082e-03 9.083157664162627362e-03
5.516005533239122238e-01 7.210682585901921106e-03 3.723452858276587746e-03
6.888921669714356266e-01 9.715336328067142660e-03 1.467305692150373386e-03
1.007232232105037983e+00 6.148567226832660909e-03 2.353495815863766998e-04
6.081098950405130488e-01 9.232446142234505479e-03 1.294007391469591348e-03
1.444199770940452598e+00 6.217445157986514759e-03 6.280865762050651807e-03
9.755966966697403597e-01 7.370058119070962803e-03 5.056914228120557193e-03
1.164647493237679576e+00 1.189626578245960931e-03 4.074216919811329829e-03
1.225316470766618870e+00 4.570710793604535783e-03 8.498587300431558259e-03
5.260453792152492980e-01 6.271810372014890306e-03 3.935786384405910894e-03
9.919843555903146148e-01 1.720590551386478066e-03 3.227379975222729666e-03
1.476189141809646221e+00 2.594398639258645081e-03 2.770191607659954879e-03
6.784882706547743503e-01 8.092907582181046305e-03 4.310986898944197884e-03
1.209309337882066071e+00 3.303062142683254807e-03 4.801258968976339359e-03
1.393730541444838433e+00 9.754553389591656687e-03 2.038698485973692524e-03
5.987496457989320842e-01 4.269364229630375797e-03 1.057493502036384965e-03
1.091615627300414726e+00 2.061065740728878787e-03 3.468373298314444183e-03
9.943973590728366618e-01 6.007877390739620356e-03 2.268417561973417457e-03
7.142645567136469698e-01 2.373312484600824564e-03 4.910224130348653238e-03
7.097509547845791689e-01 4.624089413259330358e-04 9.735790045693080638e-03
1.247626883291741429e+00 3.030923035295663998e-03 5.938995741288361288e-03
7.786754050266501137e-01 4.380414536638721316e-03 2.452970173833959010e-03
1.328167630954945722e+00 7.747556553361605730e-03 3.108833848642291071e-03
5.120403392388505059e-01 7.864830622981190678e-03 3.651638713045437818e-03
1.064987301604949144e+00 7.136092201048085427e-03 1.739842715365024503e-03
9.482857870951280077e-01 4.687582772230997931e-03 5.809370244287009356e-03
1.230127463249814035e+00 3.783400211046699345e-03 6.383199799908442426e-03
1.244238519826240452e+00 1.364852173021503757e-03 2.381734243220003100e-03
1.354392015986089381e+00 8.799433343439725178e-03 1.729888573455647994e-04
9.516389642724042419e-01 8.394229274267799024e-03 5.485034739069386163e-03
9.554170418411231935e-01 7.973667765657317316e-03 6.757420831285976780e-03
