# ΔE g
1.174175960393058826e+00 6.308739831942156498e-03
5.669928125469996250e-01 2.403704985498159204e-03
8.566873983003766568e-01 2.047576915592127025e-03
1.460527895231163997e+00 5.609414573890287789e-03
6.575385864771610134e-01 6.163605949897906812e-03
5.240342859344898629e-01 7.707983582090123346e-03
9.656249480535513685e-01 5.038252995568606729e-03
1.034964184378398766e+00 3.581990500421453148e-03
8.544654188660592009e-01 3.894645751919401707e-03
6.927533446164430009e-01 7.229050739796039418e-03
1.330931069610237660e+00 1.125194738662618201e-04
1.207446521783602345e+00 7.568389096369620636e-03
5.644205499300630757e-01 8.656030948264647681e-03
7.110994071377708670e-01 2.703512052694911297e-03
6.720260445028044538e-01 6.500325481286385468e-04
1.420812340262526341e+00 8.284120710493605641e-03
1.446188240403904146e+00 4.027724679797323355e-03
6.985407318708458657e-01 7.917837581018506363e-03
9.283562225915090727e-01 3.041133435568349735e-03
6.960067182720438561e-01 9.759934346353945148e-03
1.495424542528406064e+00 9.827558086923236097e-03
1.300178926829820725e+00 5.492119689145070170e-03
1.081150642021291297e+00 4.300893705062341053e-03
7.649939796065690079e-01 3.874167620720701376e-03
1.071316576995099412e+00 1.417583942888885930e-03
1.141057302484886460e+00 9.314765720838304869e-03
1.031370654124719621e+00 2.940189097333351619e-03
1.398976508275483255e+00 6.356795325330364364e-03
1.063100081112674289e+00 2.925936853868914451e-03
8.025994855867908395e-01 5.608557907046718242e-03
8.682350176950676124e-01 7.617836838772098010e-03
1.282360890805084086e+00 7.761531806288263051e-03
8.000789585897383205e-01 7.587822799287057690e-03
1.039531174390257107e+00 7.232017607186873136e-03
9.440048563365931455e-01 4.328647176174697797e-03
1.236054231715512763e+00 7.300702539976090810e-03
1.496239175737331450e+00 4.825471416339359269e-03
8.316465069824217071e-01 6.434561462809704722e-03
5.750939658431390988e-01 8.371200458179461901e-03
1.119615238079914921e+00 8.319930638804377138e-03
1.311471947738757304e+00 9.879188938299553191e-03
9.345671886848939680e-01 6.546994301699514754e-03
9.921258004434092559e-01 6.608128950055440140e-03
7.992849564738641055e-01 8.583122351834214861e-03
1.221001301018739271e+00 1.706275742258430870e-03
6.711611572271874993e-01 8.688116836584306238e-03
8.142775978168724782e-01 4.109651340354903738e-03
6.607001472247865381e-01 6.019697081631464677e-03
6.567637646898929482e-01 3.141679774011563262e-03
1.214667846175073951e+00 2.305284948172802752e-03
7.676803112131767026e-01 1.624193750694501474e-03
6.167166194258223433e-01 3.919035467701946149e-03
5.191720916319217949e-01 2.861548445375620715e-03
1.225915164561871329e+00 1.169299002290916751e-03
1.319542798664967709e+00 3.980866528271359388e-03
1.284834400512732788e+00 1.120113821880627195e-03
5.077998629162024935e-01 9.687049479310653327e-03
1.246571570807047724e+00 6.336130688542838778e-03
7.715808962345509503e-01 7.722131132019560348e-03
1.380825951631482473e+00 2.502644299457957178e-03
1.084239172467477363e+00 4.834384612613344331e-03
1.338489851644074635e+00 9.912744207330395282e-03
5.820152723322541410e-01 6.922815993187983810e-03
6.237561688064602317e-01 5.302865204132172459e-03
1.193002447938447563e+00 9.991201565238463575e-03
7.222383602604912634e-01 2.420877008831022817e-03
6.110608224628993890e-01 9.286579970542584335e-04
9.047514961544884660e-01 5.380245331446818421e-03
8.060962523736330265e-01 2.859180501674924053e-03
1.078802916087530317e+00 1.701776674108140949e-03
1.343881405896508507e+00 6.110441315609123347e-03
5.459751032608542998e-01 4.425003581209127103e-03
6.065822410437942125e-01 7.799005521699058432e-03
1.038736970785875346e+00 2.772232868138242191e-03
8.788728793967991448e-01 3.705402784648478137e-03
1.086441986314209629e+00 6.590675291703537893e-03
9.070122389876807967e-01 3.735163853011623254e-03
7.448341878445462472e-01 3.732325703662092015e-03
1.130216081026278463e+00 8.045958140045401247e-03
1.208251635139383273e+00 8.145047877101359302e-03
1.262011645054545994e+00 3.786462161847121196e-03
5.584010045360320307e-01 5.277616477747883519e-03
8.284492668281455696e-01 8.436088803878865391e-04
1.297296148470905575e+00 6.613520821506369343e-03
5.839874315581697894e-01 3.007395434621005798e-03
1.200216843310580206e+00 3.397894699026916474e-03
5.063626720160767647e-01 8.442432443579657095e-03
1.225921376718064337e+00 7.186832646340490446e-03
1.345800163527015814e+00 1.500298987307720124e-03
1.031676763749131531e+00 6.796367607294407677e-03
9.953539076133227637e-01 2.425939369841150980e-03
8.739568853966620532e-01 3.654801462269420282e-03
9.381902488865779821e-01 8.686054568663178306e-04
1.498169349641028880e+00 4.284823965339056191e-03
1.142716907649076408e+00 3.592316746309991149e-03
1.161311545351483066e+00 8.571757129511763454e-03
1.400811406556384364e+00 6.175474718260763607e-03
1.429308285320062266e+00 6.750786109331397174e-03
9.959321146483318676e-01 6.118062049974191952e-03
7.154665208443183877e-01 6.375868875500028191e-03
8.457970872048354849e-01 6.975911695084914543e-03
9.635299784672716195e-01 2.000552307072061414e-03
5.370309490894413784e-01 9.531984090277235630e-03
6.547758869975870422e-01 6.164692090270434618e-03
5.715133175612664429e-01 1.291734542461847038e-03
1.385895319872105791e+00 3.244799221890525085e-03
1.043190805751794237e+00 7.185389723357448952e-03
1.078900400228056444e+00 7.295592315592968474e-03
1.166017721961643439e+00 7.865474071870817360e-03
6.381104652021989398e-01 5.806912618541848828e-03
7.307413193204490565e-01 9.129591562299662830e-03
1.468012944952512999e+00 8.581965591806961502e-03
7.647325402724383103e-01 6.969887126656251590e-03
1.428681311171587254e+00 4.668205585551019055e-03
7.618938181364777185e-01 4.177164385561625733e-03
6.622200948164861378e-01 3.005421513288396036e-03
1.345651441318964636e+00 2.372980818784376032e-03
5.665294724894122114e-01 1.125763085735266653e-03
1.457268443089471788e+00 7.026516642855254284e-03
1.030994801533538840e+00 5.793080920475209873e-03
7.372617763443006789e-01 2.199331964586654156e-03
1.396284765790710036e+00 5.800582634298659043e-03
8.044325730515494710e-01 9.507547779936674145e-03
1.050807528543934666e+00 2.049878006502680542e-03
6.597343137203343089e-01 8.918008170803156179e-03
1.448756270745469088e+00 5.254333434558222660e-03
1.036653033324313800e+00 3.808685994608087752e-03
1.410431306398872042e+00 3.469779114548422923e-03
9.095360906662113276e-01 3.988653174774386360e-04
1.050358935058880672e+00 7.120676512821498202e-03
1.342580131552071565e+00 8.830413991995257270e-03
7.462049385086386710e-01 8.492595592856942710e-03
7.216030146983775095e-01 2.670582269604370850e-03
5.512965484818284079e-01 8.899181168241392104e-03
5.261216550898766275e-01 3.923583062000546642e-03
1.395997212307614532e+00 4.225712191493039699e-03
1.346539119960966868e+00 8.801234692805911392e-03
1.319867261316018059e+00 5.273365395017744553e-03
9.744153265134203323e-01 5.166539237292390972e-03
5.118424828014520589e-01 5.570677150712242606e-03
7.243258030406629633e-01 6.454617073180068942e-03
5.430441141226346469e-01 4.633019468884228692e-03
1.220812958669589054e+00 5.650023443667002987e-03
7.278770626301429569e-01 7.636650578533895305e-03
1.313451793042427873e+00 8.274492067045833774e-03
1.418793481298374903e+00 4.930727649789769067e-03
1.397109897761988462e+00 6.385100551281983061e-03
8.569221310197427943e-01 8.762578840656469817e-03
6.907336980539231508e-01 2.916864253745875789e-03
9.753277904020237754e-01 8.288114671095705988e-03
1.061520358282128207e+00 4.399176886123956631e-03
1.045295990938273523e+00 3.009022990676269403e-03
1.037556312429686933e+00 4.484021963335028428e-03
1.151906691970588259e+00 2.684978088027063694e-04
8.644697021927010283e-01 8.295962699500784160e-03
6.555075881090118850e-01 1.946439318573975471e-03
1.427171435170544900e+00 5.265367426818577841e-03
6.325740137425847065e-01 8.609605728813505415e-03
8.586867143084356835e-01 1.416223041224220743e-03
1.257348187590521915e+00 7.182537660418516871e-03
1.078468935023544573e+00 2.287390155125357261e-03
1.030795448726914643e+00 9.632645271089796887e-03
5.583183060530205744e-01 7.425054140271859608e-03
1.459868317781700231e+00 2.607741353492911383e-03
1.215665223582362175e+00 3.520090087574456825e-03
9.456848572079288306e-01 6.662691405738263399e-03
8.255757605497805462e-01 2.908068826430506692e-03
1.190655401489772558e+00 5.646298262591323801e-03
8.740474325001291733e-01 3.714294397147460572e-04
6.583545405001876016e-01 2.032754694160207511e-03
5.365022352876436251e-01 8.124210828258400865e-03
1.036979160934147881e+00 2.716176400375277904e-04
9.735874272982216748e-01 7.253610610844915194e-03
5.121732332862097836e-01 1.465449161111820461e-03
8.886096322816585680e-01 7.408588414102258365e-03
1.218583132997413943e+00 6.505172557814411019e-03
7.198884081693678327e-01 5.322620084648004013e-03
1.439171265636146391e+00 2.081483801413456288e-03
1.166119480627947347e+00 3.187641037654093124e-03
5.725347813738287384e-01 9.734418588145752477e-03
8.999911738411527917e-01 8.853817292679803941e-03
1.357692463531781524e+00 6.729848779890633924e-03
1.078601527517827119e+00 3.812541102838780047e-03
5.901243000202299749e-01 2.722057804857699100e-03
7.491028442787913688e-01 8.623734471320205824e-04
1.302425637828396709e+00 2.532339261491649285e-03
1.096010189254262412e+00 6.387926162711620587e-03
9.769926214684157006e-01 3.893473655093887716e-04
1.234154294046829525e+00 3.907701975781924415e-03
1.157486574834761139e+00 9.000074323074042613e-04
7.655912399737515583e-01 1.082885483049475864e-03
5.938044126251178501e-01 2.265518186153650439e-03
5.225679161684834151e-01 8.658201996359412428e-03
1.374588417402834217e+00 3.459588863473834520e-03
9.355922747761195035e-01 4.008381769954137003e-03
5.879346949967622082e-01 8.154121139847583452e-03
8.888492393336930864e-01 4.965098882619186325e-03
1.155460334049819071e+00 4.593337675929851441e-03
1.231546515596966263e+00 6.233013489202962349e-04
5.067887899326396495e-01 4.771134898673679535e-03
1.144842870482289721e+00 2.998187161149214446e-03
1.214556459840787639e+00 6.525497077548035596e-03
5.570434794742428197e-01 6.707449853503154313e-03
1.474638249724736339e+00 2.685694585165362535e-03
1.477742536318429334e+00 7.105416183041630279e-03
1.205734315995898864e+00 4.129538590036984855e-03
8.589620723832941396e-01 4.586706473056559492e-03
1.398075104279405068e+00 5.427869171315904268e-03
1.390817881858791072e+00 4.622449071808172952e-03
8.952898230356958198e-01 9.173590891989082119e-03
1.214097873792530979e+00 2.494056376204247145e-03
6.561153173842978470e-01 3.766833357721653328e-03
6.371642296492417978e-01 7.814256167855852808e-03
5.262026704121754994e-01 3.561473409197475821e-04
9.393920755749248785e-01 6.886988230805677659e-03
1.440490852805435207e+00 4.016339837770852537e-03
8.469324551904986453e-01 7.753986164448144376e-03
1.257678158576984950e+00 7.430819341313884240e-03
1.129641863687270931e+00 3.144713098674912360e-04
1.070419617016741931e+00 1.319590952018638878e-03
1.334665012872974899e+00 5.541587946607309627e-03
9.202573248523777671e-01 2.075518831992433436e-03
7.903239963931957268e-01 3.443561502685591000e-03
6.823372072574218627e-01 2.671183327423691176e-03
1.282139304089643828e+00 4.220281150986006022e-03
5.821523093816225458e-01 7.275859305653422249e-04
1.125119920782386540e+00 2.819589545672101204e-03
1.041777173006607438e+00 6.483259216891548021e-03
1.333504703851140505e+00 4.287873265049687264e-03
1.362812869146842409e+00 7.910358783749347686e-03
5.122342900345357997e-01 1.754579203038790025e-03
1.450193069758686226e+00 7.159726895901633199e-03
7.583754653127271483e-01 4.399898204540997164e-03
1.196617410911235524e+00 2.407992142376589109e-03
9.057014737450980180e-01 7.660728264722638020e-04
1.100877167314960436e+00 7.352921662232638628e-03
7.278912829943291474e-01 9.838052777928856657e-03
1.165444923057446625e+00 2.847451391924121604e-03
5.076023059390178949e-01 4.724638890075179114e-03
9.536413249466505482e-01 2.446282372780063472e-03
6.022544513330129190e-01 8.430441881381251293e-03
1.362582657515213791e+00 4.005544467749243623e-03
1.476357651462967713e+00 4.000815277494002725e-04
1.182241070847290798e+00 8.354636724842202239e-03
1.045998149314127712e+00 9.127114019750309434e-03
1.304385803414225720e+00 6.049966867823707364e-03
5.305571109487440262e-01 8.232685683578690617e-04
1.181140247230164864e+00 7.493001304126068948e-03
1.444029311740866461e+00 8.163890243398952721e-04
1.061241635626835933e+00 9.705216279037783347e-03
6.995177298340324867e-01 9.503490334003316178e-03
1.007465144493619347e+00 3.070566956063087473e-03
7.916806723390753531e-01 4.066929051512944461e-03
1.337724774204476441e+00 6.266677678435990557e-03
5.153466050548999311e-01 7.837999643692340757e-03
5.515006208426623813e-01 5.273429477957180395e-03
1.190337183740578286e+00 1.754944750193769120e-03
5.756697216809520956e-01 5.934940149601846196e-03
8.742462064329984406e-01 8.015889217233833353e-03
1.297400798801245259e+00 6.201288089892994203e-03
8.318750504092564668e-01 5.222421090725407750e-03
1.442193751001172863e+00 1.732763419501906314e-03
1.234551430293187035e+00 5.003436701434653411e-03
1.207640331092068253e+00 3.716328707561725110e-04
1.064971337586764655e+00 6.309809711838950189e-03
7.120721703606185393e-01 4.914649782798833667e-03
1.158706601936440261e+00 8.839531297194740470e-03
1.388257097089216074e+00 5.978019303617273898e-03
1.410960750242384432e+00 1.202627049286586047e-03
6.611840531126161880e-01 1.125282121659636810e-03
1.127818297074275167e+00 4.304263604434910122e-03
1.106220155317036768e+00 6.075457085463784957e-04
5.241372843086818945e-01 5.670872546311187890e-04
5.685632630742577520e-01 7.483074658785652047e-03
1.139055079309681862e+00 3.984764786033081520e-03
5.995533220748522352e-01 8.148878841979335453e-04
1.104147713308366141e+00 3.987023220481770991e-03
1.292757498623114731e+00 2.368174588612547392e-03
1.033955815631999453e+00 2.162909539966843993e-03
8.186484155793835038e-01 7.847706716432718138e-03
8.857299752147697047e-01 6.605510570156286967e-03
5.665493630170784778e-01 2.469250364953714475e-03
5.870575361715709706e-01 1.583324932984531098e-03
6.134813661030109611e-01 4.544184036765406415e-03
8.059115778801418939e-01 5.480547438183531669e-03
1.297278695446713703e+00 1.764015384935811162e-03
1.222818427525229401e+00 2.519593423827505736e-03
5.752833468329198174e-01 3.278826906956779953e-03
8.732073862542717446e-01 1.280070482799301529e-03
1.115747031248473409e+00 1.441009548047619696e-03
8.675850796651994878e-01 7.088248225093867275e-03
1.252151629153859247e+00 1.329151640417775004e-03
8.670300842991676138e-01 2.077902384301993834e-03
9.555214429675280563e-01 4.686217541819242584e-03
8.588628997942024945e-01 1.169853029426993606e-03
8.030587608352339757e-01 2.014083044945972571e-03
1.073336753838601165e+00 6.619327628137745313e-03
6.489515863225346903e-01 1.424474265663057751e-03
5.260478911406057945e-01 9.270114175090644545e-03
5.481554095205930510e-01 3.127630689156495926e-03
1.417931084901033811e+00 7.351512254577742718e-03
