# κ κ_c g ΔE
1.622480291459753559e-04 5.337938933025215165e-05 1.494150245195753277e-02 2.012098576346504686e+00
8.294777805352259847e-04 2.275921631228310172e-05 1.260572009337140170e-02 2.276951064787462009e+00
4.197313332251730511e-04 5.886060916979643618e-05 1.350343934361664631e-02 2.139855695169164296e+00
4.186390133355979266e-04 1.241039577434283143e-05 1.255564236307147273e-02 2.142103877866317507e+00
5.420239559909647599e-04 2.085982452209772428e-05 1.370546368693783754e-02 1.824443974377531807e+00
7.095412369614089929e-04 6.731924522618764695e-05 1.292884109941201849e-02 1.835386539702086761e+00
9.152382430829181280e-04 9.001449090748161227e-05 1.400543137777138236e-02 2.291010585999036397e+00
8.869793141439044452e-04 4.292564803256235115e-05 1.099081321863362715e-02 2.094201756699237471e+00
2.451556173045538753e-04 6.029872090553163849e-05 1.298376441881133117e-02 2.244143496893360901e+00
9.953496421165122787e-04 8.525306743640379708e-05 1.479408174853901609e-02 2.329651967913493937e+00
6.247532390326912370e-04 7.982142990973673685e-05 1.496955135482203395e-02 1.869139365350276805e+00
5.416171517583688805e-04 9.690162438853780729e-05 1.325681642868937506e-02 1.916654578936486386e+00
4.394705406992751402e-04 1.126615233843473746e-05 1.084277542621365185e-02 2.291275911678273491e+00
8.818029007063681035e-04 9.444831168635149351e-05 1.233691116059927075e-02 2.213420784874425618e+00
6.807606697474407557e-04 5.810069080361099944e-05 1.077392783990496067e-02 2.371744703378829033e+00
5.164951935584327983e-04 2.072279941619708724e-05 1.013010086636768718e-02 2.259244821339535747e+00
2.625098845078854088e-04 9.436130614048140065e-05 1.170476900727406011e-02 2.088045085466919915e+00
5.290710816586752544e-04 4.836909539851741132e-05 1.149322332615918332e-02 2.124884509834902069e+00
8.017144591900482106e-04 7.058842911102204763e-05 1.202579781402563636e-02 2.369660617278673609e+00
4.485514156981432209e-04 7.626061259805208385e-05 1.116378798735407837e-02 2.349886381537293012e+00
5.020588810808996423e-04 1.359649881411664947e-05 1.002119967208831355e-02 1.988931349517939262e+00
3.251055224763549443e-04 1.810031190998365010e-05 1.481037619355556403e-02 2.343995287190969279e+00
1.862742597698862647e-04 7.975897482501834623e-05 1.191026403241000724e-02 1.977053388444047766e+00
2.906438493218414148e-04 1.712105548459710841e-05 1.233436032746932330e-02 2.324184272879942448e+00
4.837640788578862296e-04 5.877234816840443192e-05 1.179569977141269217e-02 1.925845207237244061e+00
9.404252701225046009e-04 8.210959096772314488e-05 1.380726604419264814e-02 2.250126669970475390e+00
2.394492346499326537e-04 1.566809564275401775e-05 1.135991779668467198e-02 1.899373359038067477e+00
8.678934605497588177e-04 4.042158824395130273e-05 1.145051436497552914e-02 1.875463215163612363e+00
7.490675395203241034e-04 4.560485696177657785e-05 1.111953756563246673e-02 2.179408102876634779e+00
7.775936474036475440e-04 7.288078899754132608e-05 1.326506962030742608e-02 1.801745105709067207e+00
6.506804915682541440e-04 5.148981934475206727e-05 1.375503721291634895e-02 2.367763996480791278e+00
1.537172396102746204e-04 6.267075172609584872e-05 1.299089821770952995e-02 2.318614434762547472e+00
2.002803743900915200e-04 9.703197412445880394e-05 1.367298388681657470e-02 1.896023460675413830e+00
3.990852970922593003e-04 8.624993641914240311e-05 1.373618038653157819e-02 2.024534513414647741e+00
1.304981607822094014e-04 6.545326900385288265e-05 1.415583194193999889e-02 1.974742412223740917e+00
1.672598260400631255e-04 9.274040860187620727e-05 1.281118407533614507e-02 2.263809046985991724e+00
6.081952393405046231e-04 2.495101129752982870e-05 1.216543056456198708e-02 2.191739693333083938e+00
2.138829912995782677e-04 9.916194886803459524e-05 1.410568712782545031e-02 2.073848850553593248e+00
1.097955557891425345e-04 1.026762118776413854e-05 1.170482018724300875e-02 2.223663607467929904e+00
4.459554137263547114e-04 3.547509414708380741e-05 1.030326088467046521e-02 2.161000585196040991e+00
5.426304223839437937e-04 1.512133601815163030e-05 1.308378777197367025e-02 2.194667364462758119e+00
6.134594603061340390e-04 3.417253715622465589e-05 1.482306628364766371e-02 2.059653099434680446e+00
5.517137204602056083e-04 4.630770703766799864e-05 1.475660247231365754e-02 2.254471367545092697e+00
4.811421324508487326e-04 5.219219814250571684e-05 1.370743679417536949e-02 2.093010359851482427e+00
2.246190948676993746e-04 4.057515910847786826e-05 1.292520229279089244e-02 2.076498696273090694e+00
2.311415750812563529e-04 9.222474762977273682e-05 1.279065571715561761e-02 2.192998536967442291e+00
4.671051026077208167e-04 1.251089093292230503e-05 1.241563488652169291e-02 2.065519412231906049e+00
9.997703935304914826e-04 5.254891372912675706e-05 1.403630696658474813e-02 1.904894160620789201e+00
7.085122071242639296e-04 5.736586245181745898e-05 1.493312009207432497e-02 2.315771788782756246e+00
9.945330413325661947e-04 3.977513513557923819e-05 1.037937712161018586e-02 2.163031775160451975e+00
8.259432238848760143e-04 1.534414711439888369e-05 1.432743853068500425e-02 1.906966912067892927e+00
3.698929408193820105e-04 6.095138926750605970e-05 1.050921181003824922e-02 2.208599930912986675e+00
9.932111688426554889e-04 9.340993194654382094e-05 1.087523174359328847e-02 2.278576709258778976e+00
2.264643869492775842e-04 9.534568577445061595e-05 1.267819453056740972e-02 2.156831479587417277e+00
2.065012740168206207e-04 3.254984114553166152e-05 1.208283183150508575e-02 2.087446533314472497e+00
3.058730664043257403e-04 5.635712091222254519e-05 1.028723409250132705e-02 2.109525597567098121e+00
8.603194226026093881e-04 2.201277802050169069e-05 1.271523498449933162e-02 2.208073333672892602e+00
8.323452732012221302e-04 6.705069702511783037e-05 1.348436836218412996e-02 1.994168383241778475e+00
5.614467989394721472e-04 6.852874277808959657e-05 1.043676226831812340e-02 2.249179939342629275e+00
1.627232174900301431e-04 5.590539222779088987e-05 1.472281054012040263e-02 2.093854840788288207e+00
2.267027176251130462e-04 8.921438109326945297e-05 1.347896361269551591e-02 1.972541989840264076e+00
8.519803999431622586e-04 4.048787553866632768e-05 1.451028866013929879e-02 2.196975509561369666e+00
3.029535790576148033e-04 4.526153062555662924e-05 1.367395373537572123e-02 1.821822638974854858e+00
3.034018331652788654e-04 2.264558179518264889e-05 1.059956055910075447e-02 1.813119303887752221e+00
2.505832112063597706e-04 8.456509560222009753e-05 1.477181072294609862e-02 2.386985817669716070e+00
3.129359356731859290e-04 2.998618877706474761e-05 1.274066172282333625e-02 2.085106172733430796e+00
3.473230895252597318e-04 6.346682474830418882e-05 1.457356842237875899e-02 2.296906678863140261e+00
5.543973508383916345e-04 8.075852094031703548e-05 1.275114173324448479e-02 2.166243947390625202e+00
7.949146612750545432e-04 6.112554776948112261e-05 1.267815521901791490e-02 1.876809639766804594e+00
1.493844202469300471e-04 1.045385424886840277e-05 1.318106294483829474e-02 1.997794547677761212e+00
3.443276668801501807e-04 3.216291642737495986e-05 1.363122129027853624e-02 2.087827484216899787e+00
7.486658950858904185e-04 4.410235178537228845e-05 1.253795440284721785e-02 2.120458620006274941e+00
4.575790908696197759e-04 7.045208044306503306e-05 1.090889940864480691e-02 1.919615876171799851e+00
4.009296903935522329e-04 9.977323719688987785e-05 1.239764713857799405e-02 2.255342208593312581e+00
3.953641641464630688e-04 8.111125542298026859e-05 1.145373769734907288e-02 1.962124398209635245e+00
2.951551481783762690e-04 9.837371675387593861e-05 1.316077506793862477e-02 2.092711201372630114e+00
8.926074561954953478e-04 6.334335256033991066e-05 1.247810618041200401e-02 2.301747984421818494e+00
8.473826325372546021e-04 5.066579101510038910e-05 1.061347682298608222e-02 2.199364067935192235e+00
5.799034179575067059e-04 2.205771618320500114e-05 1.145839667002811375e-02 1.912431590256988390e+00
3.495907916808387700e-04 8.839359242544403427e-05 1.375258104777886750e-02 2.161898449256222321e+00
9.560379186169886507e-04 2.476799760262035280e-05 1.343234513666941715e-02 2.080921762692324872e+00
2.034250712318771926e-04 9.943890140636855285e-05 1.031307833298007216e-02 2.153714421184167005e+00
2.644866060091423106e-04 4.321601312910872914e-05 1.206660254566904039e-02 1.959658400740610373e+00
4.337666679950905372e-04 9.143198938646572582e-05 1.217199536829695512e-02 1.830781493802610571e+00
9.945940821676961616e-04 4.635098440570446863e-05 1.321714083502294190e-02 1.825046221244487343e+00
6.191698671438836425e-04 8.634424974955901791e-05 1.294087137308121312e-02 2.079850750446865515e+00
2.077411877160356159e-04 8.433269171198696948e-05 1.071315301182851863e-02 1.993961244458440252e+00
9.702601613875027784e-04 2.855425165803304033e-05 1.148070308942696939e-02 2.322554533135971599e+00
5.643150350497964192e-04 4.879205449178552410e-05 1.310925664478226546e-02 2.311064171237562359e+00
6.812765405219523658e-04 2.757400938425388958e-05 1.067847296968165056e-02 2.188029339691273112e+00
3.823422098479029767e-04 3.701401949510768510e-05 1.399845700014187150e-02 2.142441783137613243e+00
7.507009534465562770e-04 1.697310746017368889e-05 1.371349365408980683e-02 2.362639676946022504e+00
8.655638233598542206e-04 9.991712254461713940e-05 1.109270820558297573e-02 2.374584434566624935e+00
6.294604104815323172e-04 8.337861097230604604e-05 1.174771017159801680e-02 2.292384681445838623e+00
2.195139305192610202e-04 3.057509360396290315e-05 1.374925076068498828e-02 2.287101375317773577e+00
5.880916475135556905e-04 6.156609308174847194e-05 1.264905485907347193e-02 1.893023235711376762e+00
9.947681982816957910e-04 5.486496324861580095e-05 1.167239827338218718e-02 2.192782558710532292e+00
4.774666758004692002e-04 3.971675111856596933e-05 1.341952677121981824e-02 2.384386616804924142e+00
2.137803308795816306e-04 6.923530117021533690e-05 1.468424318506593440e-02 2.160486238226637656e+00
3.022548914500747383e-04 6.473094183977945112e-05 1.421442575942030891e-02 1.974073386120348772e+00
8.476893088354264111e-04 4.630121169251363259e-05 1.313125069174004948e-02 2.308996564673739815e+00
5.070995376140412887e-04 8.658184163597872746e-05 1.120879556424527433e-02 1.999698276632750904e+00
6.958070244818360473e-04 7.081156610150418488e-05 1.249223375424029538e-02 1.819036387368323959e+00
5.247410643975564159e-04 7.225710610211684827e-05 1.252044458128506212e-02 2.123331452498447902e+00
1.677680051976494367e-04 9.210222410089193023e-05 1.401172616337708135e-02 2.170427619900879179e+00
4.434873829160021334e-04 8.863818353645239428e-05 1.014784474778929191e-02 2.356071016190631084e+00
5.793863039010802842e-04 4.733307146079635523e-05 1.049186781490355456e-02 1.863177593987553893e+00
6.711813753729559953e-04 7.399869015298965382e-05 1.251020741053819607e-02 1.939660809871527780e+00
7.143185598940156181e-04 8.210069224419165991e-05 1.401883159357464499e-02 1.949892215667724749e+00
6.308344777115133979e-04 5.659194010047678848e-05 1.391203931971270180e-02 1.864628046676706896e+00
6.351739209170564242e-04 6.363560413624295444e-05 1.494373315467770365e-02 2.034788590226450200e+00
6.360457050348709927e-04 6.059703911353495054e-05 1.138467462015040239e-02 2.127007724512834486e+00
3.100186051918256479e-04 3.307682409363449193e-05 1.405692061025745621e-02 1.811750716382772630e+00
4.721802419567476018e-04 2.013320018695027381e-05 1.442167369903297851e-02 2.340320673719682443e+00
4.291235408858780289e-04 4.813291872642680967e-05 1.122581362414726107e-02 2.253402404249396973e+00
7.357216681421573220e-04 1.564153340745622024e-05 1.229448743211085729e-02 1.863865481878086205e+00
5.733941935987471334e-04 7.957638171453295956e-05 1.357404482636932579e-02 2.245004646173114793e+00
2.029495402354952391e-04 2.888414141463560656e-05 1.252455869043630349e-02 2.227556226813698803e+00
5.096572937096318680e-04 7.232957956028084805e-05 1.199399066319990423e-02 1.901050939804776352e+00
2.700003245818514714e-04 9.451607127848147703e-05 1.168848773266523144e-02 1.864302162801554585e+00
3.569032433975646845e-04 6.096239039736771640e-05 1.057143831689238977e-02 2.260636594676685984e+00
5.564141548012815778e-04 2.619991356340554565e-05 1.428284860596116049e-02 2.117515060425386508e+00
6.987996801961092377e-04 3.052371066538654996e-05 1.149450814509746059e-02 1.882255657767967882e+00
6.029915664203087554e-04 8.646223296394804560e-05 1.193053319711322863e-02 1.825274669929597415e+00
6.768969754631018595e-04 9.282938656136790535e-05 1.444940128353204567e-02 1.944594672247063283e+00
1.075062457901247682e-04 7.288242245216648100e-05 1.192071013500526321e-02 2.091383041830543021e+00
7.388240442734699941e-04 8.215330702701395841e-05 1.434721587790383814e-02 2.162532272087744900e+00
3.005261796288468605e-04 9.319284347392247346e-05 1.023311820598994150e-02 2.115993469527514659e+00
8.190569224813408532e-04 8.963816380752938774e-05 1.229004628078106919e-02 2.154245924390606692e+00
2.525088561723896874e-04 2.757546054818379018e-05 1.439519588177674142e-02 2.077116422901869264e+00
9.706583974824516863e-04 6.700257519983552246e-05 1.222176358326752463e-02 2.174387640524018561e+00
8.013322254829162786e-04 4.803769672098750403e-05 1.119124586159679635e-02 2.367604087183554640e+00
3.781399358137694589e-04 9.163930071631618208e-05 1.352186031611009483e-02 1.878258440940656193e+00
2.793930614279439080e-04 2.196825787941915722e-05 1.098020291146224563e-02 2.163829830751228922e+00
9.128194704017231513e-04 2.295636953580897094e-05 1.390339829318732075e-02 1.834744523901054691e+00
9.120762070490757469e-04 1.738562103944460232e-05 1.485282113237282667e-02 1.968401493070814912e+00
2.940615606359689937e-04 4.738012563129932628e-05 1.317579433654958616e-02 2.256727150239044910e+00
9.164453508710751397e-04 9.806878367849642883e-05 1.475363602528187781e-02 1.964691407567125569e+00
3.796742283482484426e-04 2.907333861650583819e-05 1.331478366942243086e-02 2.336370882107115854e+00
8.285973790248121144e-04 6.281902932008015972e-05 1.422926518833686135e-02 1.878947681912917611e+00
4.473631558471737003e-04 4.094001851608829813e-05 1.379484969244521887e-02 2.270702745777448683e+00
8.977013948083791212e-04 6.569273601298912882e-05 1.117152865535526139e-02 2.016407551889099814e+00
8.974999356819954874e-04 3.032590774879968993e-05 1.084058176350149658e-02 2.153927372927161521e+00
5.679825859334682731e-04 7.787988377689870022e-05 1.224960450345377073e-02 2.135183751803390262e+00
3.618275508651972111e-04 8.672868651382389786e-05 1.131343623142682699e-02 1.839984794006597202e+00
7.479597221021274138e-04 3.304677307680306883e-05 1.441696426830324507e-02 1.843729488253677218e+00
4.552429706924303147e-04 4.257321641888946266e-05 1.417829259998653127e-02 1.902731190656523852e+00
9.699939141438759880e-04 9.343777793910548843e-05 1.451793296199599750e-02 2.083936201925558063e+00
2.269701611670919372e-04 1.309297106436396234e-05 1.472064488390411804e-02 2.325582246123581776e+00
4.254176016893825994e-04 1.530145901179926751e-05 1.267934693868323810e-02 1.958586492151307423e+00
9.768522539999216318e-04 3.246058859067699534e-05 1.067114635462407431e-02 1.902000848399069355e+00
5.233051418282849612e-04 9.754877670158735919e-05 1.495345300680931203e-02 2.397558201455433302e+00
3.016187194474346492e-04 8.792132998451855186e-05 1.422236784505437335e-02 2.055717690883616999e+00
7.791492252393723231e-04 7.277316779610513823e-05 1.388026462220023384e-02 1.944591004695716441e+00
4.365759076095427249e-04 6.502594548507211977e-05 1.424400840708925711e-02 2.254030309317136549e+00
