# κ ΔE g
3.629258331490469412e-03 8.703961315818775635e-01 3.109863069055099349e-03
4.065740435931011754e-03 6.043134595027560563e-01 5.073799227185923216e-03
7.715466409082142110e-04 1.429208962921422188e+00 2.141340523726647811e-03
6.377937865161462626e-04 7.528399273952357529e-01 2.816513003915259699e-03
6.064000390254627171e-03 9.086834182035193885e-01 6.466360250527825038e-03
2.594802395300090624e-03 1.078392718800905037e+00 9.879653632802768912e-03
5.768265887796615587e-03 9.560181427817487920e-01 4.831322045458548257e-03
8.327773886604510414e-03 7.474554546809434319e-01 4.470449370731912654e-03
1.344057201746336281e-03 1.061884386247887502e+00 6.989320585570467370e-03
3.306940866438382812e-03 1.433592826221772309e+00 7.439548479016268529e-04
9.243752958392987412e-03 5.817789020255555998e-01 5.875614382491439920e-03
5.222827978295386739e-03 5.894641408694711870e-01 9.997995445060482364e-03
7.998577159776533788e-03 6.913841607554972457e-01 2.081759410177748838e-03
5.119296803312533423e-03 8.254546852130807411e-01 4.816371892343089892e-03
2.984367409948458349e-03 1.176193793783848029e+00 3.240615493270600223e-03
3.395597899022587043e-03 1.016347821564808740e+00 5.066550131340626919e-04
9.320327601147454510e-03 1.368120856839734500e+00 6.245403832254265569e-03
5.539064946574010807e-03 8.983860032238060178e-01 2.174022164202717242e-03
3.693423455309869600e-03 1.297498807074999760e+00 4.626756650857893720e-03
1.870691372172996261e-03 5.621381524001313190e-01 2.970458737919719292e-03
2.355803238897191589e-03 9.989818777051401311e-01 7.150947887511556814e-03
2.769153135666563379e-03 1.197491569502508568e+00 6.676301438526614481e-04
2.800769243449640483e-03 1.264108073209440075e+00 6.445016977385506322e-03
9.536817603643684901e-03 8.787494916568261427e-01 3.762455301453610391e-03
6.799264542973263749e-03 1.476090816540841288e+00 3.229163464925011856e-03
7.128609548278481804e-03 8.814212094273180531e-01 6.059464708832177499e-03
2.251382678167269426e-03 7.725383235331442222e-01 4.542464740911276305e-03
8.352375426235425200e-04 1.292872747067358663e+00 1.650672254455954517e-03
1.759515301698806036e-03 7.669014193420600201e-01 3.185762160679709958e-03
4.769204415613825451e-03 9.267677353230743265e-01 6.918974965916052482e-03
4.855028920137057641e-03 5.762027748853967291e-01 6.627086015126662857e-03
8.764907165111661055e-03 1.088506723062460324e+00 6.225718246231386720e-03
4.167480013241074352e-03 1.083866537336661828e+00 6.577384286108211480e-04
5.711746704147219016e-03 6.419283206480407289e-01 6.278488583836092790e-03
2.070187005216374016e-03 1.139432210117857558e+00 7.002111934560448225e-03
9.986741136323489323e-03 8.019044202312460845e-01 3.714582676432294419e-03
5.121083025933345981e-03 1.446830912639505140e+00 8.696575921719422800e-03
7.437440559467457628e-03 5.388381834093155520e-01 5.862159222771118859e-03
6.419941464680151318e-03 1.411497543323695592e+00 8.926684751261433973e-03
2.436559039634308131e-04 1.454624311243991608e+00 7.009138043162409237e-03
5.351616782893220750e-03 5.745586561145565874e-01 9.557629337724457335e-04
7.577592393475505832e-03 1.465799584006261203e+00 5.465339756775173391e-03
7.321563186050536638e-03 1.386980798945705473e+00 8.718552427554447648e-03
2.131190791179573933e-03 9.488511270208757065e-01 4.421427870523777538e-03
3.862153279773102802e-03 1.435015005376278907e+00 2.228830512309054341e-03
8.751214886575302970e-03 9.894311696684634505e-01 7.925062886409341839e-04
3.264694315449775085e-04 1.359083318926246786e+00 7.540613907220074718e-04
6.848438510299435615e-03 1.388665359456755510e+00 2.780785754298438733e-04
5.575839790308494831e-03 1.163730050261931659e+00 8.104466762753923664e-03
8.356132625017310966e-03 6.432122909371490449e-01 7.784458677081229801e-03
7.515758483271054238e-03 7.075283674281718227e-01 3.006913970420351228e-03
4.909344910590085487e-03 8.031820759840299084e-01 4.236320561183446951e-03
8.533098369738039909e-03 1.354837754671540218e+00 3.651364552094756456e-03
6.563463659275596204e-03 1.001002014160122577e+00 7.057875921316673906e-03
9.496856567355705520e-03 9.175626623109611746e-01 1.947985366543540696e-03
3.898748559882944751e-03 1.317009001604657392e+00 6.613365595827888285e-03
9.362381874069142934e-03 1.078163437995049101e+00 4.948052408928794998e-03
3.330290078688786463e-03 1.207739424208398304e+00 2.360556811382281874e-03
2.051579614869094865e-03 7.402513914812829388e-01 9.713601955803329371e-03
1.660558902694007129e-03 6.394541467596409623e-01 6.807345934842801496e-03
3.371219704573301130e-03 1.352510981576048321e+00 5.294037339904987538e-03
6.495142892482286615e-03 1.420049667007376115e+00 6.287767133471631846e-03
1.711407170898088725e-03 9.859523453041090235e-01 1.342830042025448161e-03
4.445063493011259387e-03 1.256931336372632657e+00 9.515911185535498584e-03
8.284850936153491385e-03 1.036707712632971568e+00 8.084204940551020097e-03
1.857778565487700753e-03 5.803098995307260921e-01 7.601944406371573780e-03
4.027393928634357551e-03 6.085310231626460675e-01 1.853761208575697723e-03
6.003377725994954971e-03 1.147314269277666554e+00 2.626035808763467743e-03
8.683337463167066506e-03 8.557419157845480573e-01 2.833893379009989281e-03
6.107798486390745608e-03 7.412110310107287159e-01 9.151710520706351701e-03
2.814899475436183091e-03 8.102304619959340704e-01 3.871505981153874638e-03
9.544094312692291259e-04 8.954463455138079730e-01 7.443048167307103787e-03
7.410286094861430646e-03 7.775010852894584934e-01 4.539729461613179265e-03
5.707869353820484160e-03 1.426390370134264396e+00 8.949196545581149242e-03
4.723396255246984504e-03 1.410133706969994849e+00 5.182245034944138115e-03
2.071238486068361761e-03 6.597984905913329978e-01 5.499161732745021583e-03
3.063506865758300682e-03 8.744651039981338192e-01 3.833354666195191215e-03
8.017509181872113644e-03 7.051611999455343893e-01 9.419339035776214120e-03
2.553945042881518822e-03 8.862793372218256138e-01 6.427300103959909632e-03
2.468368470573233456e-03 1.121227804408138962e+00 7.515253243149884292e-03
9.449077204741256021e-04 1.483477216882393979e+00 7.479414356970554012e-03
1.978641003521515278e-03 5.407367850995163927e-01 3.740622823420922897e-03
1.495193061465045856e-03 9.934025126722559884e-01 8.075765215264350122e-03
5.548088052168232906e-03 6.487207666778148640e-01 7.280933090712509402e-03
7.107467779182192850e-03 1.101756821235949868e+00 1.241857134487079533e-03
5.422582238432029772e-03 9.015610847414877727e-01 4.961682291946432552e-03
9.076503962352955659e-03 1.249250166541804319e+00 4.351081411282120906e-03
6.832067712768604383e-03 5.655590124958617126e-01 2.628958610079502791e-03
7.647967320336725335e-03 1.037278047688436677e+00 4.782516378225312725e-03
2.094504294085137389e-03 1.164842886371117547e+00 5.145225199615616370e-03
7.824333269638134025e-03 9.238092877540606818e-01 6.131388980602778434e-03
5.081770458231890143e-03 9.615957196733314616e-01 4.721156908419690281e-04
6.811156093795564699e-03 9.548802246696623808e-01 1.004423861155358992e-03
5.960934559008068331e-03 6.635824609966233245e-01 2.705288724106834960e-03
5.690943865142306275e-03 7.143377950697202827e-01 2.501449359541286274e-03
4.140455092328222675e-03 1.159925690694861622e+00 1.726472808028326486e-03
5.292779948094032162e-03 1.462510878507186973e+00 8.714682479354000574e-03
7.933138103343386968e-03 7.756917627557138317e-01 1.190255581963258489e-03
1.208026645817632510e-03 9.088947717067104026e-01 2.599383516652528734e-03
8.031549725637741541e-03 7.196484643736256182e-01 8.111848154263192126e-03
2.833698935466730066e-03 6.708951879832592002e-01 7.369989257926359491e-03
7.381918493096919533e-03 5.540843851736184655e-01 9.433893489425179690e-03
3.763666062733612722e-03 5.162388814655757274e-01 7.809443257103982315e-03
6.233067206476061630e-04 1.138849637521123004e+00 4.651767198405870954e-03
4.487521045104081452e-03 1.489163583067115049e+00 1.596282629496794617e-03
5.860676833719323173e-03 5.639515527484916246e-01 6.728425935020531171e-03
8.005207111006627796e-03 1.240386720795936704e+00 8.496396340054616220e-03
5.822761370095818657e-03 7.481913186165148888e-01 6.876139123098884464e-04
3.460668096169471227e-04 9.774577161562820748e-01 4.305114423993088545e-03
7.108045170299324457e-03 1.119017238939474801e+00 5.585007185195272651e-03
6.506134928419932302e-03 1.098591765110889629e+00 8.621755734810627320e-03
7.413745377809303171e-03 5.551601864211574977e-01 8.018406584862022152e-03
4.792118977926919723e-03 1.102702761036400858e+00 4.873131953322036060e-03
9.073536471685643770e-03 5.185566936621973655e-01 5.258751237133433426e-03
7.288504494691305617e-03 6.573344464788208885e-01 9.775858024275829294e-04
9.050870001212713012e-03 7.940706595005472268e-01 1.445501940729811835e-03
1.295968192525381911e-03 6.970695470944949790e-01 6.213269676497134783e-03
7.028974210211696473e-03 1.209784528156470973e+00 7.526287462750877108e-03
6.294443097716146199e-03 7.316228361335425090e-01 9.454798121944383779e-03
6.089985927531329536e-03 1.480731052570107842e+00 7.126017238294845776e-03
5.770771791826760470e-03 1.363675492011777290e+00 2.302835525697571883e-03
7.276828136907767183e-03 1.019250567832177046e+00 1.801345920918894080e-03
9.662994969150996705e-03 6.327139288006208284e-01 8.047305908868842422e-03
9.640102274456819470e-03 8.594168237232205909e-01 8.220691044658137020e-03
1.352456762400850712e-03 1.025047984497077236e+00 8.271482656911778586e-03
8.268105998187736880e-03 7.140738679352308660e-01 2.519761789634518065e-03
9.208760411803341289e-03 5.782868936803572391e-01 7.024809687431354810e-03
1.408220373276100742e-03 5.319500212142704854e-01 8.920554639986913101e-03
4.768779111798169580e-03 1.047515182115504651e+00 2.250354392935984948e-03
4.686993946711830866e-03 6.098573782750588146e-01 6.320076008684877462e-03
9.356539463455860366e-04 1.493804747907581110e+00 6.941272420536021004e-03
5.335668961577788756e-03 8.971497786366421368e-01 2.602203831411344266e-03
2.899220295192357633e-04 1.483037823501349051e+00 8.542372450908533935e-03
6.219963395060914765e-03 1.021854174646996238e+00 5.978012791239506636e-03
3.912644989810203262e-03 5.974244428221630043e-01 7.621944848568325270e-03
3.941137480278837472e-03 1.383084984064699929e+00 6.908592404888024875e-03
2.634807855080599937e-03 6.223054372661217526e-01 7.692696559556426970e-03
8.866890403072870755e-03 9.011139709514924823e-01 9.848629892315042406e-03
8.109171790811705487e-04 9.735531093190815666e-01 6.055370462185186847e-03
7.892510103410778355e-03 9.205992751222078496e-01 3.449203785412305583e-03
8.553659583382170611e-03 1.235348378428255733e+00 6.209693797500256658e-04
5.036092498039627594e-03 5.871114394765645228e-01 9.361018229618512168e-03
1.729384893813039250e-03 1.339923516453544128e+00 3.032069320952828634e-03
7.273836449671733546e-03 1.061804380913783596e+00 7.649592827572896693e-03
3.193875190375905244e-03 8.449124562068376365e-01 8.570058430539212110e-03
4.388724295345077702e-04 8.430530927371413519e-01 5.169498539380716759e-04
4.614192212238370683e-04 1.421732559008956676e+00 3.022305832041137681e-03
5.796147519529393222e-03 1.087194420415431129e+00 6.250050999603671588e-03
2.594554942151246126e-03 1.374301709739956801e+00 6.580782839853153467e-03
9.841354484916256529e-03 1.484137330211710237e+00 9.817989924909283767e-03
7.111001787000919769e-03 8.130853113703958579e-01 5.521822318565156040e-03
1.903254828053485429e-03 1.018860628212560959e+00 8.202932397953778890e-03
7.560436594928194622e-03 7.529782763921982758e-01 8.273477488842152089e-03
8.338848041685595347e-03 5.021626487633475966e-01 6.598012010109343588e-04
8.374384993170263386e-03 7.521147264978297331e-01 4.709139307944814820e-03
2.592132967783004373e-03 1.070895558865715635e+00 7.248798631860793595e-03
9.628817755277380153e-03 1.310281272277646014e+00 4.974233634189962477e-03
1.353890749195002378e-04 1.212537300771125537e+00 2.519634236303391981e-03
2.523064248035165966e-03 6.794619603237139760e-01 8.374654358826299225e-04
2.467639125835391356e-03 6.932564718200100451e-01 1.405391718997553094e-03
2.951295520038082088e-03 9.202582752418588807e-01 8.518198334386667056e-03
3.923875199238117603e-03 1.440755982329174234e+00 5.695400218416205029e-03
6.403568253789561522e-03 1.492222759423008416e+00 3.060214742261480915e-03
2.844002581705178372e-03 9.580701235824679030e-01 5.331886543825588602e-04
8.315705571318641326e-03 1.436386766460430175e+00 7.974863579267446947e-03
9.378778130071726768e-03 1.412278295823051311e+00 8.349857992752284701e-04
4.434735708618609516e-03 1.236129138886826961e+00 8.172083623694167617e-03
7.059390267114612136e-03 1.100522166861058526e+00 6.068380576320303067e-03
2.423229050005482662e-03 6.541436138899954233e-01 3.293153828360261513e-03
5.942811136530845757e-03 6.949349988882654872e-01 9.011277043870525097e-03
7.125112982315074187e-03 7.665340575930030820e-01 3.295101036857453654e-03
5.949587571663663560e-03 9.987693164444572114e-01 7.886227243580238438e-03
6.871473638569686182e-03 9.225235302184590092e-01 7.828492921169050156e-03
3.504538550611876156e-03 1.410715391865370982e+00 8.149178295811854156e-03
5.135176810666192138e-03 1.446494074869789870e+00 1.600726502064591305e-04
9.894736412455069560e-03 1.286237735958946082e+00 3.354580503065726898e-03
3.331252480799643846e-03 5.456399725855233251e-01 5.771521316521270074e-03
2.268489680173818579e-03 1.207130336723451158e+00 7.062096362977970726e-04
3.043642829989251855e-03 1.492660665389428543e+00 7.742454729589742964e-03
2.741956216517035458e-03 1.440340616071178914e+00 2.259627586717662465e-03
4.183845182622827723e-03 1.016418312683291081e+00 2.291014813258369573e-03
2.238578917639750827e-03 1.437953546204831845e+00 2.920411691574545821e-03
3.426177175232379690e-03 1.423909726244934504e+00 3.538132643654365306e-03
4.077393593494575003e-03 1.302496200626773959e+00 7.938784244697932868e-03
6.874810310318725873e-03 9.611684977434392652e-01 7.994427992874997627e-03
6.633823381270010202e-04 1.296998802052819588e+00 9.916744478416193720e-03
4.300364039314285756e-04 1.293516456100265000e+00 4.762698675257145443e-03
8.433221394276227412e-03 1.377277479256963755e+00 5.248417844186202726e-03
7.253701781358314407e-03 1.115370009610994639e+00 9.980008116836240617e-03
4.680377812426067714e-03 7.570079184193845290e-01 6.007609736001084423e-03
4.104868649257644407e-03 8.759673368582067132e-01 6.890049221831546708e-03
3.467201659104945585e-04 1.404480658403687077e+00 2.664823025173922166e-03
3.265692699076559822e-03 1.415450005633895891e+00 5.300750431776190229e-03
6.970512783352702689e-04 7.025458048466676209e-01 7.727383318435607738e-03
7.681578542825031122e-03 1.304755033856451751e+00 7.439263178761060420e-03
6.278798699740072674e-03 1.343985820836726575e+00 4.339486701803900622e-03
9.702881806888375565e-03 1.390919768261514644e+00 4.350920384593588187e-03
4.535805417171509535e-03 1.387830858177112603e+00 5.552150504820670997e-03
8.119235494390008787e-03 7.723154049038387647e-01 2.609026903546421243e-03
6.528482777897180213e-03 1.492414563305235475e+00 7.753727103797711066e-03
6.767644128837876742e-03 5.649303733416922713e-01 2.498611287941205576e-03
5.904446230645689873e-04 1.084100132559633334e+00 9.093747800081312949e-03
6.583125097830851494e-03 7.204561001927429764e-01 4.498066626226765972e-03
2.210564183893981571e-03 6.882135414600812906e-01 1.735904676381911987e-03
9.428839555304205020e-03 9.931695506610730417e-01 1.391684370874532711e-03
