# ℽ g
5.371852179452260220e-03 4.827457187494430197e-04
9.964076417636308011e-03 4.208554670455028936e-03
9.813439943275719876e-03 3.061594010377770639e-03
6.887776128239782476e-03 1.080720272464276394e-04
1.538554796673603526e-04 4.429441265693930506e-03
6.388749101609247048e-03 5.442696344876868722e-03
9.388362151535116842e-03 5.572644426027403321e-03
2.491208457823680515e-04 3.297927052283194677e-03
7.734505692818365204e-03 7.295108944875475405e-03
6.429032024516827259e-03 3.500283603725942911e-04
6.252452736059621813e-04 6.049205737390403285e-03
4.791456201521700729e-03 4.022826942489765231e-03
1.305544643830256748e-03 6.316337598765043616e-03
3.652015895859225120e-03 8.894840245634950959e-03
1.699296373932833362e-03 6.690463308165610010e-03
4.662490548016434352e-03 6.740109124555425206e-03
6.116911858186632918e-03 4.795930148302859908e-03
5.117342026616196644e-03 6.681847473844134376e-03
3.254252962752248162e-03 8.047797583044028619e-03
7.909277679220828167e-03 7.119018334743095616e-03
8.721910763752584866e-03 6.980632054742445455e-03
4.735696982141813366e-03 8.181658208219521125e-03
1.428029975892810719e-03 1.424830650370972982e-03
7.769069679861829135e-03 7.346828640997286192e-03
1.240846854514084585e-03 7.188698383472326902e-04
8.215131946638951771e-03 5.410006258083454103e-03
7.866800132104802973e-03 8.906786885528655481e-03
9.987874273431642663e-03 5.955248117576243888e-04
5.317453434416862489e-03 2.741991515585029578e-03
2.030987218019213517e-03 3.077940455585161540e-03
2.050652147726223212e-03 4.036586045407641182e-03
7.533804726869187951e-03 7.677180608969279979e-03
1.047652874780402458e-03 2.995892350285769140e-03
3.670647891394351534e-03 5.077591812913708792e-03
8.867712455688165837e-03 1.850412374945938944e-03
8.947944398343664688e-03 2.564710546813179365e-03
7.368797781700844526e-03 1.388540608869934896e-03
8.867081899270618656e-03 5.795481207234913154e-03
7.153866125314158183e-04 9.389272120230968133e-03
9.299719957553976776e-03 6.914005077390180179e-03
2.388616019750830401e-03 3.955044517513930588e-03
9.188666676046737536e-03 7.839418821909119664e-03
3.992620100109513237e-03 7.211825575638752643e-03
3.394880060043117473e-03 1.772744980374266286e-03
3.664413440647048409e-03 3.952498750391977324e-03
7.646246299109235416e-03 4.467972773977487745e-03
3.161886919491862895e-03 2.532115560323343101e-04
5.246436494809453115e-03 8.196333434944264723e-03
1.093949202091966735e-03 8.344053649885092502e-03
2.408813375673750021e-03 6.995836701902000999e-03
1.658796837000721695e-03 1.335897740081431855e-03
7.609594316942237986e-03 2.043568080142594168e-04
2.874407994638312081e-03 7.209097969552940785e-03
1.154202258836166915e-03 8.783166551635315789e-03
8.470377915185104203e-03 1.928104964843701283e-04
8.422656557089465423e-03 5.044353660348842132e-03
5.414373152108557623e-03 9.656810123052739919e-03
7.844894287479153155e-03 3.069296018902631200e-03
9.081533070134834712e-03 7.317144495305195548e-03
6.808788443747501064e-03 1.554304522056999252e-03
1.130022964017234803e-03 6.672708301406344829e-04
7.139576709638393096e-03 1.983595058194928366e-03
8.159894430038521287e-03 1.351603255739524225e-03
6.894175963954560921e-03 5.358899270089917746e-03
9.960005006100513397e-03 1.384470217791044806e-03
5.142660590053546241e-03 2.465341270155913065e-03
7.572052828932662218e-03 2.115800178123421974e-03
6.955821418576385411e-03 2.895253524703671113e-03
8.070207118111362085e-03 6.380247414013036876e-03
6.083514596799926254e-03 2.001176635531788997e-03
6.156160010159257914e-03 1.849296524493406662e-03
1.619605441913485062e-03 1.745050351660900213e-03
3.399893295097026862e-03 7.126132072654721081e-03
8.300409645351097127e-03 6.174036817287914362e-03
9.948523273941261083e-03 2.373144503622852397e-03
8.717292569149295151e-03 8.251289690583156824e-03
4.667245715109706247e-03 6.393004239780482670e-03
8.378753162800645429e-03 7.279474612149751216e-03
2.108647730159406413e-03 4.252198463087123771e-03
7.723655693330694350e-03 9.118579847914115577e-03
5.578394970657476679e-03 3.919380055031687626e-03
5.089354128757705813e-03 6.540864312828111038e-03
8.891752247706819628e-03 8.285543706817343618e-03
6.018860635444577174e-03 2.890106984339081524e-03
3.509502010171028363e-03 6.188506777213374256e-03
8.155175992779191071e-03 1.650963379948078942e-03
3.240092671153746700e-03 2.667600269269928843e-03
2.931164263588742405e-03 4.684739643167232410e-03
2.101851950254030911e-03 9.449032617057536582e-03
4.301778155735636218e-03 3.422261780165800679e-03
3.898800776808437462e-03 8.323585192238079286e-03
3.386165185021975613e-03 6.307951966777457578e-03
5.669524944030112333e-03 8.403578661886637602e-03
3.321818785952321707e-03 5.010963774231857668e-03
4.788082426092218728e-03 7.101707327158484837e-04
4.655808529282996766e-03 1.514986854614711314e-03
3.225986291813854028e-03 4.678871621993353769e-03
6.276464926490149185e-03 6.256365441964660892e-03
2.834645270172466650e-03 3.446318441638128709e-03
3.699749756004384535e-03 8.552353762169319362e-03
1.860140495206377784e-03 7.538854152518040079e-03
1.316802430751568692e-03 5.924169961332428555e-03
8.694158127588355253e-03 9.045944059691564398e-03
2.285881446666191037e-03 3.484313940227232067e-04
5.278638846596159055e-03 4.811808003807298111e-03
6.097996986779462454e-03 6.473469715350393429e-03
9.227087414960699618e-03 3.565968122109890864e-03
8.081111764458451599e-03 7.286947967203115557e-03
7.732604835589965836e-03 3.892211640536538328e-03
8.614081175625204478e-03 6.415051877554517508e-03
2.983119578569043157e-03 3.784910321689287892e-03
9.306551982817379276e-03 9.192771968077566649e-03
7.696992625539326657e-03 9.685349909802877999e-04
3.538994463697442156e-03 3.280071206409545994e-03
6.614128896413280778e-03 3.056973831711353156e-03
7.688167415653676499e-03 7.941002943985369864e-03
5.748285642983980842e-03 5.441131270876634583e-03
6.648664881533419488e-03 2.153628083835947178e-03
7.747688244091465760e-03 7.175236573379057542e-03
1.338268830746355050e-03 1.756153085272287593e-03
6.428358279088484430e-03 6.082036474031327945e-03
4.786459175930980574e-03 2.601859213578441160e-03
4.331712530814107662e-03 5.984016362462231224e-03
7.407178005729608133e-03 5.307170474775808888e-04
7.720951407875572929e-03 7.434833469547478223e-03
5.714970721967630200e-04 8.827182764963827782e-03
1.901824664772594920e-03 1.855506072991483122e-03
5.673503662645224162e-03 8.989633079445119232e-03
4.950647942484709928e-03 6.777564004399623705e-03
6.314167970554568007e-03 5.158642286927048702e-03
4.136514784472663034e-03 2.084378341542682386e-04
8.215652737712953596e-03 6.018047403477367295e-03
9.847740047046724815e-03 9.441043075362138062e-03
2.802917929288370035e-03 6.376534588362732341e-03
3.262562197816201021e-03 8.046608916693166053e-03
7.061114393798426439e-03 5.378174461676351985e-03
9.698537396395694177e-03 3.955503226788392073e-04
8.086631388009897156e-03 4.507975186688582998e-03
4.140341672983999764e-03 6.025512166329054925e-03
6.922048460736238964e-04 3.182569154578880188e-03
7.984001806846453483e-03 9.304212131973892824e-03
8.819836791227816941e-03 9.373112621451391499e-03
4.942794627661272269e-03 4.489472288828407799e-03
1.347202725028411908e-03 6.789561567117941530e-03
7.047304112352414593e-03 2.624253623827756815e-03
8.885710793576992320e-04 8.821402536218513057e-03
1.365861379882985427e-03 3.508474650495732074e-03
4.307515883232057412e-03 2.497390642194234362e-03
3.897442971143182458e-03 9.282174840266766563e-03
5.477578894125232495e-03 9.617353165508019108e-03
1.870122051173448178e-03 1.254158835756311171e-03
9.893673198545446107e-03 2.285022948897169007e-03
7.046979557190496957e-03 1.414120969807448154e-03
9.938180240086252545e-03 9.286467780061622573e-03
7.495459102034956328e-03 9.185884109107790574e-03
6.834393653259560400e-03 6.333461486440509700e-04
1.923718837565724718e-04 9.961144242368753440e-03
7.299283037809459716e-03 9.499048607791750476e-03
4.584794093932339880e-03 5.376830913268995996e-03
5.163430929417027818e-03 2.175603545780823225e-03
2.554841703136255570e-04 7.744693663168598571e-03
2.517346302272974179e-04 9.363228579282428798e-03
7.397346480099794945e-03 9.138469542369156290e-03
4.418920889782068130e-03 2.468802916218572775e-03
2.563955395417036928e-03 6.336286661152734125e-03
4.290412089240482583e-03 9.148119709693976892e-03
3.891965955607192169e-03 3.434355895441711277e-03
7.203042148003466899e-03 2.927647163229391610e-03
3.450910212275913602e-03 8.008884123568409813e-03
9.993597544529103996e-03 6.651679331948899543e-03
1.469538557742462725e-03 5.168561628547460075e-03
9.837559856503351810e-03 8.815246259967388434e-03
3.621375149362384468e-03 7.509902881651711430e-03
1.540670153980328765e-03 7.080019655978182259e-03
8.180897886014391537e-03 8.278657656836242544e-04
6.975836498823481668e-03 1.391959440631911939e-03
2.990258059562344944e-04 8.267486617083366282e-03
3.221928048342074039e-03 7.953246577931101166e-03
7.842369630952037221e-03 7.070984860326519003e-03
5.829681886913980378e-03 2.963750601266247424e-04
1.894321491145942518e-03 7.517955708438124780e-03
1.479336495155066675e-04 3.140186294725867515e-03
2.247586304373609418e-03 6.462417390380497707e-03
1.501235348911505226e-03 9.515586471162313514e-03
5.902184645008219134e-03 5.931760086230171772e-03
1.076889252352415801e-03 9.317514409386039656e-03
7.756554739616756435e-03 9.453841886752543944e-03
3.755675064403042347e-03 4.982427945721270603e-03
2.123944257303198718e-03 1.740558411724046906e-03
9.546726622713956958e-03 2.848321477701421835e-03
6.748386034911674561e-03 5.321149046695392189e-03
5.327953876465262202e-03 7.240705928067830109e-03
1.201464944441803804e-03 7.552992731397987006e-03
2.627151356554484167e-04 6.155825244538937896e-03
8.555120774264957095e-03 1.403516233750361133e-03
6.332359076881214147e-03 3.458083450435889359e-03
3.741524652682627541e-03 8.045345801741862757e-03
6.374543904979370831e-03 4.753426372800015516e-03
3.669562639245107713e-03 3.286950729504782825e-03
6.900157089770142353e-03 1.558854076338233403e-03
7.297366631540265838e-03 6.202625430596460203e-03
7.380893139472777427e-03 8.607806493093754160e-03
3.465846101260305120e-03 6.969991001502764093e-03
2.898226030381011783e-03 4.956649915072435832e-03
3.803368592653189658e-03 6.598383330141148993e-03
8.844194360822716424e-04 1.928087834236332724e-04
7.058277686993460337e-03 5.269898103347679663e-03
2.758822261831234829e-03 9.134273198734029278e-03
6.000795772719405563e-03 7.149884501151933767e-03
3.258940806625015580e-03 4.090878565940763920e-03
8.421915543047065952e-03 7.330338228884278329e-03
2.944924892737234203e-03 2.220623624893789620e-03
3.195375861009799347e-03 9.423689427560427018e-03
8.058390653994525546e-03 5.994962669417756851e-03
1.478293585743512169e-03 3.517974633635127541e-03
9.800176459905983808e-03 3.286458233837529982e-03
7.972282629589086400e-03 5.597134362025042026e-03
7.699456633348549309e-03 2.703136637668679225e-03
9.614259973100260093e-03 2.945520801247856341e-03
1.704961156012111713e-03 7.859966863302302389e-03
7.098954077019696378e-03 1.822937403336815504e-03
8.481710699416630458e-03 8.276880374799795714e-03
4.608710123265626242e-03 3.763103571043913825e-03
5.012551209404569712e-03 1.606156198736787520e-03
2.897657187081065146e-03 1.208097036059091467e-03
2.360830917442218943e-03 1.082281198367841536e-04
4.058043361089945164e-03 7.553850561301638823e-03
2.871066418317212276e-03 4.729492653669102424e-03
7.123921585252355332e-03 9.675387879662248128e-03
8.633770866636860178e-03 5.768252293624178545e-03
7.589261296098426951e-03 5.837199184014791632e-03
2.678311901398838443e-03 4.819452776609562360e-03
4.933930488077545827e-03 7.410893804731580846e-03
9.925487529174001691e-03 8.190588119748697235e-04
3.844198441236801496e-03 8.372484447287829520e-03
1.661988267751461504e-03 8.086689260545894958e-03
6.609255757403766302e-04 3.552235377966964959e-03
8.825975194771287433e-03 3.153200040972850755e-04
5.054243494480653402e-03 9.744392046248289210e-03
4.801124918104833841e-03 7.666600794535190222e-03
1.486063938655036868e-03 8.060680916906906926e-03
2.158911084042876294e-03 7.533388554063047415e-03
7.238594774827075001e-03 4.186265386441521789e-03
9.987284077684639022e-03 8.545379435956198741e-03
2.784672732396309153e-03 2.271165767017529254e-03
9.639818744220818303e-03 7.383186769087705763e-03
1.962330918878511018e-03 8.776598966173800725e-03
3.088022413395055763e-03 3.513459245527799941e-03
9.278071855782063851e-03 7.190853537991327357e-03
3.878934754787391557e-03 8.281179414001492000e-04
4.867556915715390113e-03 6.983738434615147875e-04
3.567079673593476479e-03 9.540357604526939969e-03
9.435393250457177819e-03 3.281009617266191381e-03
6.492251353258645524e-03 6.937414324891757848e-03
7.315420903675892358e-03 8.049773222538114323e-03
5.158400954173006717e-03 4.161069176051531739e-03
4.255571644495938048e-03 1.787653582200181019e-03
5.396392906576506429e-03 8.128817698638825598e-03
3.685429816230823431e-03 1.282850672229995286e-03
3.949516531316084149e-03 6.935773158037963036e-03
7.843261936385802907e-03 3.338927334273543955e-03
5.873420654703129240e-03 1.954289921948416811e-04
2.329665238946610623e-03 6.773680343941940055e-04
1.066863624366065069e-03 8.401019747369863067e-03
3.475722492484309509e-03 2.049352638343319120e-03
4.762394239516796676e-03 8.488120829793558125e-04
2.762673159677117227e-03 9.949280008494199717e-03
7.401196095753387501e-03 5.107976882646740602e-03
9.039034774256826665e-03 3.028753603640009853e-03
2.897730092265284009e-04 2.985452805643256952e-03
2.293278166220668029e-03 6.666422244176194861e-03
3.661638736234742487e-03 1.098391718133160869e-04
1.769659687316077132e-03 6.285123179191285173e-03
9.403900687064347882e-03 7.204220158201196829e-03
1.735832156567673626e-03 9.439639355708233370e-03
3.215181227424337724e-03 9.774488715807296696e-03
7.007871744431016549e-03 4.968550524419836946e-03
2.717194561462085191e-03 8.463654061524834848e-03
3.151391335814024940e-03 2.644301699485500281e-03
4.901730302261707826e-03 2.916691842976703967e-03
6.228767614505162538e-03 4.032649302126786392e-03
9.712559393307817687e-03 8.937293510411792059e-04
1.390612962092281114e-03 4.260125525485255159e-03
4.463599482659045929e-03 4.265662289736899329e-03
6.619290727594519252e-03 1.007153545760970811e-04
4.872723564079719377e-03 7.252918035647246998e-03
9.261170429407373367e-03 1.152360070658598173e-03
2.520168983694838841e-03 7.374049675498284620e-03
5.449570463828069637e-03 5.010193161115360228e-03
8.306243813550421087e-03 3.737299155484742185e-03
9.834672133282536949e-03 7.044130364854896305e-03
3.322311949799234589e-03 2.656940841615532903e-04
8.954854197909409286e-03 7.377512320727665045e-03
7.551173080723847311e-03 7.421492126748842344e-03
6.558190204840933478e-04 5.084558858886568077e-03
3.678510355217728348e-03 1.094716497703523929e-03
6.497002364443871768e-03 8.426783503171055359e-03
9.559935279511024009e-03 4.974504813596404909e-03
2.692474814370664910e-03 7.456631695546305470e-03
6.424115089114161570e-03 1.377090104976308764e-03
7.017917098804328686e-03 8.672407548502999997e-03
